Algorithm,TotalCloudlets,Violations,ViolationPct,Tier1,Tier2,Tier3,AvgTardiness,MaxTardiness,PowerConsumption,TotalTimeTaken
GA_Multiple_Runs_128times_22,269,22,8.18,11,7,4,23.81,94.06,592.51,1.94
GA_Multiple_Runs_128times_22,269,13,4.83,4,7,2,29.69,65.58,567.45,1.94
GA_Multiple_Runs_128times_22,269,24,8.92,9,13,2,20.99,48.98,547.48,1.94
GA_Multiple_Runs_128times_22,269,30,11.15,12,14,4,29.15,86.73,530.39,1.94
GA_Multiple_Runs_128times_22,269,22,8.18,6,11,5,41.11,87.82,509.39,1.94
GA_Multiple_Runs_128times_22,269,39,14.50,15,22,2,18.26,51.82,496.10,1.94
GA_Multiple_Runs_128times_22,269,43,15.99,19,20,4,23.74,88.10,486.61,1.94
GA_Multiple_Runs_128times_22,269,42,15.61,15,21,6,26.82,84.46,472.10,1.94
GA_Multiple_Runs_128times_22,269,41,15.24,19,17,5,23.51,96.01,458.81,1.94
GA_Multiple_Runs_128times_22,269,52,19.33,16,31,5,24.51,76.89,449.74,1.94
GA_Multiple_Runs_128times_22,269,46,17.10,15,15,16,47.06,113.88,442.62,1.94
GA_Multiple_Runs_128times_22,269,70,26.02,25,36,9,25.64,73.81,422.57,1.94
GA_Multiple_Runs_128times_22,269,68,25.28,21,41,6,27.36,85.68,417.36,1.94
GA_Multiple_Runs_128times_22,269,73,27.14,31,26,16,34.38,121.71,409.64,1.94
GA_Multiple_Runs_128times_22,269,92,34.20,38,42,12,27.21,99.89,395.40,1.94
GA_Multiple_Runs_128times_22,269,88,32.71,33,31,24,34.09,117.19,378.80,1.94
GA_Multiple_Runs_128times_22,269,95,35.32,39,33,23,35.32,99.90,370.30,1.94
GA_Multiple_Runs_128times_22,269,92,34.20,26,39,27,41.59,121.83,360.37,1.94
GA_Multiple_Runs_128times_22,269,110,40.89,38,40,32,42.42,139.94,340.82,1.94
GA_Multiple_Runs_128times_22,269,122,45.35,26,37,59,93.76,252.79,325.07,1.94
GA_Multiple_Runs_128times_22,269,119,44.24,23,25,71,135.76,273.79,316.85,1.94
GA_Multiple_Runs_128times_22,269,178,66.17,19,35,124,121.40,221.31,312.33,1.94
GA_Multiple_Runs_128times_23,243,30,12.35,15,10,5,21.84,59.37,700.00,1.91
GA_Multiple_Runs_128times_23,243,26,10.70,14,10,2,21.68,82.98,693.49,1.91
GA_Multiple_Runs_128times_23,243,30,12.35,14,13,3,19.70,50.52,682.39,1.91
GA_Multiple_Runs_128times_23,243,23,9.47,14,7,2,14.47,54.26,674.35,1.91
GA_Multiple_Runs_128times_23,243,21,8.64,11,6,4,24.52,64.65,665.37,1.91
GA_Multiple_Runs_128times_23,243,26,10.70,11,12,3,27.29,87.57,649.17,1.91
GA_Multiple_Runs_128times_23,243,35,14.40,18,12,5,19.71,48.05,638.67,1.91
GA_Multiple_Runs_128times_23,243,30,12.35,11,14,5,22.83,47.62,629.23,1.91
GA_Multiple_Runs_128times_23,243,47,19.34,22,19,6,24.92,91.82,625.09,1.91
GA_Multiple_Runs_128times_23,243,43,17.70,24,16,3,20.68,53.08,606.84,1.91
GA_Multiple_Runs_128times_23,243,38,15.64,18,18,2,20.67,68.77,603.35,1.91
GA_Multiple_Runs_128times_23,243,44,18.11,26,15,3,19.16,48.94,593.73,1.91
GA_Multiple_Runs_128times_23,243,45,18.52,22,19,4,21.46,66.80,577.33,1.91
GA_Multiple_Runs_128times_23,243,55,22.63,36,14,5,16.54,56.37,562.18,1.91
GA_Multiple_Runs_128times_23,243,72,29.63,24,40,8,26.41,66.30,554.19,1.91
GA_Multiple_Runs_128times_23,243,53,21.81,25,24,4,22.85,83.51,546.03,1.91
GA_Multiple_Runs_128times_23,243,67,27.57,27,30,10,24.09,84.14,537.69,1.91
GA_Multiple_Runs_128times_23,243,71,29.22,29,33,9,22.64,68.50,527.82,1.91
GA_Multiple_Runs_128times_23,243,78,32.10,29,39,10,32.81,84.01,493.66,1.91
GA_Multiple_Runs_128times_23,243,64,26.34,26,34,4,29.35,101.45,478.25,1.91
GA_Multiple_Runs_128times_23,243,69,28.40,14,46,9,46.49,111.87,455.58,1.91
GA_Multiple_Runs_128times_23,243,103,42.39,41,56,6,26.74,79.76,439.96,1.91
GA_Multiple_Runs_128times_23,243,90,37.04,29,53,8,42.72,117.90,419.38,1.91
GA_Multiple_Runs_128times_23,243,132,54.32,28,88,16,40.00,91.80,409.69,1.91
GA_Multiple_Runs_128times_23,243,127,52.26,34,77,16,45.79,111.64,401.72,1.91
GA_Multiple_Runs_128times_23,243,118,48.56,25,75,18,57.42,138.68,385.60,1.91
GA_Multiple_Runs_128times_23,243,142,58.44,29,82,31,61.60,168.42,377.89,1.91
GA_Multiple_Runs_128times_23,243,134,55.14,29,69,36,57.66,148.27,351.11,1.91
GA_Multiple_Runs_128times_23,243,121,49.79,32,36,53,81.22,212.91,326.55,1.91
GA_Multiple_Runs_128times_23,243,124,51.03,22,25,77,127.65,272.96,301.57,1.91
GA_Multiple_Runs_128times_23,243,137,56.38,18,17,102,129.80,260.94,284.00,1.91
GA_Multiple_Runs_128times_23,243,148,60.91,16,24,108,156.39,345.12,271.99,1.91
GA_Multiple_Runs_128times_24,247,38,15.38,14,14,10,28.42,115.06,700.00,1.19
GA_Multiple_Runs_128times_24,247,32,12.96,9,14,9,37.64,137.14,693.81,1.19
GA_Multiple_Runs_128times_24,247,54,21.86,13,13,28,54.78,132.85,692.87,1.19
GA_Multiple_Runs_128times_24,247,40,16.19,10,17,13,32.37,92.77,673.84,1.19
GA_Multiple_Runs_128times_24,247,37,14.98,10,18,9,30.03,114.70,650.33,1.19
GA_Multiple_Runs_128times_24,247,38,15.38,16,11,11,33.15,113.22,643.31,1.19
GA_Multiple_Runs_128times_24,247,45,18.22,13,11,21,45.53,122.90,631.03,1.19
GA_Multiple_Runs_128times_24,247,37,14.98,16,11,10,41.98,163.71,618.73,1.19
GA_Multiple_Runs_128times_24,247,48,19.43,12,17,19,37.43,112.66,610.35,1.19
GA_Multiple_Runs_128times_24,247,62,25.10,18,20,24,36.87,107.54,604.76,1.19
GA_Multiple_Runs_128times_24,247,54,21.86,18,14,22,33.11,133.00,577.03,1.19
GA_Multiple_Runs_128times_24,247,54,21.86,19,15,20,34.17,105.88,565.60,1.19
GA_Multiple_Runs_128times_24,247,68,27.53,19,28,21,34.06,97.44,556.85,1.19
GA_Multiple_Runs_128times_24,247,85,34.41,23,30,32,39.87,107.35,547.74,1.19
GA_Multiple_Runs_128times_24,247,76,30.77,27,23,26,32.59,110.30,545.66,1.19
GA_Multiple_Runs_128times_24,247,87,35.22,32,27,28,41.46,149.40,537.74,1.19
GA_Multiple_Runs_128times_24,247,96,38.87,25,46,25,37.12,126.21,531.66,1.19
GA_Multiple_Runs_128times_24,247,122,49.39,48,40,34,33.28,122.09,524.38,1.19
GA_Multiple_Runs_128times_24,247,115,46.56,52,29,34,32.50,113.57,505.93,1.19
GA_Multiple_Runs_128times_24,247,166,67.21,56,60,50,42.73,136.56,490.39,1.19
GA_Multiple_Runs_128times_25,239,22,9.21,7,13,2,17.31,57.56,700.00,1.56
GA_Multiple_Runs_128times_25,239,19,7.95,6,7,6,22.22,57.00,687.30,1.56
GA_Multiple_Runs_128times_25,239,20,8.37,7,11,2,19.00,60.85,672.47,1.56
GA_Multiple_Runs_128times_25,239,17,7.11,7,7,3,13.63,40.29,661.39,1.56
GA_Multiple_Runs_128times_25,239,14,5.86,3,6,5,45.31,107.17,646.71,1.56
GA_Multiple_Runs_128times_25,239,14,5.86,3,5,6,45.92,107.10,635.02,1.56
GA_Multiple_Runs_128times_25,239,18,7.53,7,9,2,23.47,71.20,627.30,1.56
GA_Multiple_Runs_128times_25,239,22,9.21,5,10,7,22.09,44.63,615.87,1.56
GA_Multiple_Runs_128times_25,239,21,8.79,3,16,2,24.26,72.32,597.32,1.56
GA_Multiple_Runs_128times_25,239,33,13.81,5,15,13,47.37,136.71,584.30,1.56
GA_Multiple_Runs_128times_25,239,18,7.53,7,7,4,24.24,87.20,565.26,1.56
GA_Multiple_Runs_128times_25,239,33,13.81,8,14,11,24.67,85.46,557.79,1.56
GA_Multiple_Runs_128times_25,239,28,11.72,10,11,7,19.04,91.56,544.52,1.56
GA_Multiple_Runs_128times_25,239,31,12.97,12,13,6,21.81,74.79,530.17,1.56
GA_Multiple_Runs_128times_25,239,35,14.64,11,15,9,33.30,123.99,527.68,1.56
GA_Multiple_Runs_128times_25,239,28,11.72,12,9,7,32.62,125.88,514.00,1.56
GA_Multiple_Runs_128times_25,239,40,16.74,14,18,8,29.83,81.10,497.41,1.56
GA_Multiple_Runs_128times_25,239,46,19.25,17,19,10,25.63,103.26,481.91,1.56
GA_Multiple_Runs_128times_25,239,36,15.06,9,10,17,53.38,156.98,475.03,1.56
GA_Multiple_Runs_128times_25,239,63,26.36,20,33,10,29.86,84.70,467.13,1.56
GA_Multiple_Runs_128times_25,239,57,23.85,24,16,17,29.58,93.39,457.81,1.56
GA_Multiple_Runs_128times_25,239,61,25.52,26,16,19,26.68,114.97,450.59,1.56
GA_Multiple_Runs_128times_25,239,67,28.03,27,30,10,25.11,71.52,431.66,1.56
GA_Multiple_Runs_128times_25,239,84,35.15,43,21,20,29.04,123.07,428.83,1.56
GA_Multiple_Runs_128times_25,239,73,30.54,32,27,14,40.00,166.56,422.58,1.56
GA_Multiple_Runs_128times_25,239,126,52.72,50,42,34,36.44,133.38,404.28,1.56
GA_Multiple_Runs_128times_25,239,127,53.14,53,47,27,29.73,124.87,386.44,1.56
GA_Multiple_Runs_128times_25,239,170,71.13,42,63,65,57.31,155.02,372.64,1.56
GA_Multiple_Runs_128times_26,257,5,1.95,2,1,2,21.84,52.89,700.00,1.81
GA_Multiple_Runs_128times_26,257,7,2.72,4,1,2,22.24,62.98,686.72,1.81
GA_Multiple_Runs_128times_26,257,2,0.78,0,1,1,60.75,72.08,667.66,1.81
GA_Multiple_Runs_128times_26,257,2,0.78,0,1,1,37.20,60.16,653.31,1.81
GA_Multiple_Runs_128times_26,257,7,2.72,2,4,1,24.81,94.30,636.17,1.81
GA_Multiple_Runs_128times_26,257,5,1.95,3,2,0,6.68,17.57,628.57,1.81
GA_Multiple_Runs_128times_26,257,3,1.17,2,0,1,33.88,93.16,606.06,1.81
GA_Multiple_Runs_128times_26,257,10,3.89,3,5,2,22.46,65.50,595.16,1.81
GA_Multiple_Runs_128times_26,257,8,3.11,2,3,3,28.13,69.34,580.91,1.81
GA_Multiple_Runs_128times_26,257,7,2.72,2,2,3,38.20,100.76,568.66,1.81
GA_Multiple_Runs_128times_26,257,2,0.78,1,1,0,15.48,21.96,545.49,1.81
GA_Multiple_Runs_128times_26,257,8,3.11,2,5,1,26.60,110.28,536.80,1.81
GA_Multiple_Runs_128times_26,257,6,2.33,3,1,2,60.20,166.32,527.48,1.81
GA_Multiple_Runs_128times_26,257,11,4.28,3,4,4,71.30,198.22,502.23,1.81
GA_Multiple_Runs_128times_26,257,11,4.28,5,2,4,46.52,135.75,478.58,1.81
GA_Multiple_Runs_128times_26,257,11,4.28,5,3,3,36.86,131.45,456.58,1.81
GA_Multiple_Runs_128times_26,257,29,11.28,10,6,13,63.98,162.31,438.61,1.81
GA_Multiple_Runs_128times_26,257,27,10.51,13,7,7,36.08,136.92,419.27,1.81
GA_Multiple_Runs_128times_26,257,34,13.23,11,10,13,53.53,163.78,404.64,1.81
GA_Multiple_Runs_128times_26,257,41,15.95,15,14,12,40.77,128.79,378.47,1.81
GA_Multiple_Runs_128times_26,257,51,19.84,10,16,25,50.20,129.64,365.17,1.81
GA_Multiple_Runs_128times_26,257,41,15.95,18,7,16,49.73,167.18,356.85,1.81
GA_Multiple_Runs_128times_26,257,31,12.06,8,10,13,62.78,159.15,344.02,1.81
GA_Multiple_Runs_128times_26,257,64,24.90,30,16,18,35.16,114.89,335.95,1.81
GA_Multiple_Runs_128times_26,257,79,30.74,31,25,23,37.76,126.84,329.74,1.81
GA_Multiple_Runs_128times_26,257,62,24.12,14,22,26,62.57,139.21,321.33,1.81
GA_Multiple_Runs_128times_26,257,75,29.18,30,20,25,46.77,138.16,320.30,1.81
GA_Multiple_Runs_128times_26,257,90,35.02,45,24,21,39.34,161.37,305.82,1.81
GA_Multiple_Runs_128times_26,257,102,39.69,52,22,28,37.56,159.76,298.63,1.81
GA_Multiple_Runs_128times_26,257,117,45.53,53,28,36,41.89,154.33,301.61,1.81
GA_Multiple_Runs_128times_26,257,175,68.09,60,63,52,47.35,167.99,289.78,1.81
GA_Multiple_Runs_128times_27,248,3,1.21,3,0,0,0.72,1.14,700.00,2.18
GA_Multiple_Runs_128times_27,248,3,1.21,2,1,0,42.94,127.65,680.80,2.18
GA_Multiple_Runs_128times_27,248,2,0.81,2,0,0,4.59,8.57,660.36,2.18
GA_Multiple_Runs_128times_27,248,3,1.21,2,0,1,84.92,254.48,648.19,2.18
GA_Multiple_Runs_128times_27,248,3,1.21,1,1,1,55.29,128.22,625.29,2.18
GA_Multiple_Runs_128times_27,248,7,2.82,1,5,1,91.12,138.02,614.63,2.18
GA_Multiple_Runs_128times_27,248,2,0.81,1,0,1,87.42,172.38,581.97,2.18
GA_Multiple_Runs_128times_27,248,5,2.02,3,2,0,34.76,118.32,565.93,2.18
GA_Multiple_Runs_128times_27,248,4,1.61,3,1,0,20.68,38.92,557.48,2.18
GA_Multiple_Runs_128times_27,248,9,3.63,3,2,4,107.69,224.01,526.50,2.18
GA_Multiple_Runs_128times_27,248,6,2.42,4,2,0,33.97,106.44,518.16,2.18
GA_Multiple_Runs_128times_27,248,7,2.82,0,5,2,91.57,175.57,499.44,2.18
GA_Multiple_Runs_128times_27,248,10,4.03,3,6,1,66.58,122.55,490.18,2.18
GA_Multiple_Runs_128times_27,248,7,2.82,5,0,2,58.77,205.71,471.45,2.18
GA_Multiple_Runs_128times_27,248,2,0.81,1,0,1,100.85,200.93,463.50,2.18
GA_Multiple_Runs_128times_27,248,21,8.47,8,13,0,39.93,113.39,456.40,2.18
GA_Multiple_Runs_128times_27,248,6,2.42,2,1,3,86.03,149.07,441.64,2.18
GA_Multiple_Runs_128times_27,248,10,4.03,6,1,3,69.35,184.43,419.40,2.18
GA_Multiple_Runs_128times_27,248,7,2.82,4,2,1,39.32,133.51,402.91,2.18
GA_Multiple_Runs_128times_27,248,13,5.24,3,6,4,90.16,169.15,387.62,2.18
GA_Multiple_Runs_128times_27,248,18,7.26,4,9,5,92.05,199.24,377.48,2.18
GA_Multiple_Runs_128times_27,248,17,6.85,10,1,6,71.57,214.18,365.25,2.18
GA_Multiple_Runs_128times_27,248,23,9.27,4,8,11,107.70,198.00,351.96,2.18
GA_Multiple_Runs_128times_27,248,22,8.87,8,9,5,74.91,156.91,343.52,2.18
GA_Multiple_Runs_128times_27,248,54,21.77,12,40,2,72.57,136.92,333.10,2.18
GA_Multiple_Runs_128times_27,248,40,16.13,14,12,14,81.78,174.07,326.10,2.18
GA_Multiple_Runs_128times_27,248,59,23.79,18,31,10,69.75,166.73,322.45,2.18
GA_Multiple_Runs_128times_27,248,52,20.97,19,16,17,78.07,159.92,312.38,2.18
GA_Multiple_Runs_128times_27,248,45,18.15,13,25,7,68.36,192.68,307.28,2.18
GA_Multiple_Runs_128times_27,248,95,38.31,26,62,7,68.10,150.18,290.43,2.18
GA_Multiple_Runs_128times_27,248,77,31.05,23,35,19,79.95,181.27,269.02,2.18
GA_Multiple_Runs_128times_27,248,65,26.21,11,16,38,127.90,252.48,248.63,2.18
GA_Multiple_Runs_128times_27,248,82,33.06,12,22,48,125.70,226.21,228.26,2.18
GA_Multiple_Runs_128times_27,248,96,38.71,23,13,60,124.02,228.56,224.50,2.18
GA_Multiple_Runs_128times_27,248,96,38.71,32,15,49,126.13,312.03,204.17,2.18
GA_Multiple_Runs_128times_27,248,118,47.58,38,18,62,133.17,320.96,199.68,2.18
GA_Multiple_Runs_128times_28,244,14,5.74,7,5,2,20.64,60.19,700.00,2.04
GA_Multiple_Runs_128times_28,244,16,6.56,9,5,2,19.80,57.45,688.82,2.04
GA_Multiple_Runs_128times_28,244,18,7.38,10,8,0,17.67,39.68,680.45,2.04
GA_Multiple_Runs_128times_28,244,13,5.33,9,4,0,16.14,48.93,663.82,2.04
GA_Multiple_Runs_128times_28,244,22,9.02,13,6,3,26.27,105.33,655.00,2.04
GA_Multiple_Runs_128times_28,244,11,4.51,5,4,2,22.25,57.93,645.28,2.04
GA_Multiple_Runs_128times_28,244,24,9.84,12,10,2,22.90,77.13,634.90,2.04
GA_Multiple_Runs_128times_28,244,23,9.43,10,11,2,25.23,75.92,617.51,2.04
GA_Multiple_Runs_128times_28,244,18,7.38,10,7,1,17.69,62.18,604.68,2.04
GA_Multiple_Runs_128times_28,244,13,5.33,6,6,1,23.86,59.28,593.47,2.04
GA_Multiple_Runs_128times_28,244,24,9.84,13,9,2,24.70,48.91,578.48,2.04
GA_Multiple_Runs_128times_28,244,36,14.75,24,12,0,13.78,40.09,575.49,2.04
GA_Multiple_Runs_128times_28,244,40,16.39,21,16,3,21.87,68.89,562.31,2.04
GA_Multiple_Runs_128times_28,244,44,18.03,21,22,1,21.71,61.15,547.47,2.04
GA_Multiple_Runs_128times_28,244,40,16.39,13,27,0,27.34,58.75,527.67,2.04
GA_Multiple_Runs_128times_28,244,44,18.03,22,21,1,24.32,79.58,522.05,2.04
GA_Multiple_Runs_128times_28,244,54,22.13,20,34,0,27.34,71.81,506.83,2.04
GA_Multiple_Runs_128times_28,244,51,20.90,27,22,2,23.50,74.34,484.63,2.04
GA_Multiple_Runs_128times_28,244,39,15.98,18,20,1,25.34,73.63,477.25,2.04
GA_Multiple_Runs_128times_28,244,75,30.74,40,31,4,21.40,61.84,467.98,2.04
GA_Multiple_Runs_128times_28,244,81,33.20,38,42,1,22.25,64.62,457.11,2.04
GA_Multiple_Runs_128times_28,244,78,31.97,41,32,5,23.80,76.25,455.43,2.04
GA_Multiple_Runs_128times_28,244,94,38.52,60,32,2,15.65,73.19,450.58,2.04
GA_Multiple_Runs_128times_28,244,113,46.31,49,53,11,34.87,114.42,423.09,2.04
GA_Multiple_Runs_128times_28,244,109,44.67,41,61,7,34.55,90.70,400.47,2.04
GA_Multiple_Runs_128times_28,244,113,46.31,40,68,5,39.30,116.30,375.85,2.04
GA_Multiple_Runs_128times_28,244,141,57.79,44,71,26,51.48,175.97,351.51,2.04
GA_Multiple_Runs_128times_28,244,142,58.20,16,87,39,77.75,192.95,348.69,2.04
GA_Multiple_Runs_128times_28,244,112,45.90,26,64,22,61.01,154.35,330.79,2.04
GA_Multiple_Runs_128times_28,244,105,43.03,35,40,30,58.17,192.01,305.91,2.04
GA_Multiple_Runs_128times_28,244,114,46.72,18,29,67,112.96,240.38,281.65,2.04
GA_Multiple_Runs_128times_28,244,143,58.61,16,34,93,125.33,246.31,276.04,2.04
GA_Multiple_Runs_128times_28,244,151,61.89,13,15,123,160.79,295.93,259.65,2.04
GA_Multiple_Runs_128times_29,286,143,50.00,29,47,67,57.37,178.73,700.00,1.09
GA_Multiple_Runs_128times_29,286,101,35.31,24,27,50,47.91,138.52,689.04,1.09
GA_Multiple_Runs_128times_29,286,90,31.47,13,27,50,57.09,120.47,689.03,1.09
GA_Multiple_Runs_128times_29,286,80,27.97,15,27,38,61.60,156.71,676.30,1.09
GA_Multiple_Runs_128times_29,286,105,36.71,25,30,50,47.53,144.70,665.96,1.09
GA_Multiple_Runs_128times_29,286,93,32.52,21,27,45,59.33,174.76,665.96,1.09
GA_Multiple_Runs_128times_29,286,107,37.41,26,33,48,54.88,149.67,646.56,1.09
GA_Multiple_Runs_128times_29,286,115,40.21,31,34,50,56.40,157.56,648.37,1.09
GA_Multiple_Runs_128times_29,286,112,39.16,28,34,50,53.66,157.10,628.20,1.09
GA_Multiple_Runs_128times_29,286,117,40.91,17,39,61,73.25,163.89,604.11,1.09
GA_Multiple_Runs_128times_29,286,108,37.76,21,40,47,67.64,182.54,598.95,1.09
GA_Multiple_Runs_128times_29,286,135,47.20,43,50,42,54.24,177.20,595.65,1.09
GA_Multiple_Runs_128times_29,286,162,56.64,36,66,60,48.39,126.38,588.83,1.09
GA_Multiple_Runs_128times_29,286,164,57.34,46,59,59,53.06,168.99,570.34,1.09
GA_Multiple_Runs_128times_29,286,157,54.90,26,62,69,63.05,165.31,556.71,1.09
GA_Multiple_Runs_128times_29,286,189,66.08,43,82,64,50.69,169.65,557.65,1.09
GA_Multiple_Runs_128times_30,242,26,10.74,8,11,7,20.11,49.08,700.00,1.39
GA_Multiple_Runs_128times_30,242,24,9.92,12,7,5,13.16,39.79,693.65,1.39
GA_Multiple_Runs_128times_30,242,19,7.85,6,9,4,19.12,39.72,683.22,1.39
GA_Multiple_Runs_128times_30,242,20,8.26,12,8,0,14.07,49.92,674.04,1.39
GA_Multiple_Runs_128times_30,242,23,9.50,13,7,3,17.24,42.62,663.92,1.39
GA_Multiple_Runs_128times_30,242,43,17.77,23,17,3,20.70,81.91,651.25,1.39
GA_Multiple_Runs_128times_30,242,38,15.70,17,17,4,19.75,58.19,639.20,1.39
GA_Multiple_Runs_128times_30,242,27,11.16,12,8,7,17.27,44.43,627.15,1.39
GA_Multiple_Runs_128times_30,242,33,13.64,16,11,6,20.67,66.14,617.30,1.39
GA_Multiple_Runs_128times_30,242,27,11.16,13,7,7,17.76,65.52,603.96,1.39
GA_Multiple_Runs_128times_30,242,48,19.83,18,19,11,18.75,51.19,588.41,1.39
GA_Multiple_Runs_128times_30,242,46,19.01,19,17,10,33.92,94.13,581.06,1.39
GA_Multiple_Runs_128times_30,242,49,20.25,21,18,10,20.60,75.22,564.67,1.39
GA_Multiple_Runs_128times_30,242,54,22.31,30,17,7,15.78,53.21,551.70,1.39
GA_Multiple_Runs_128times_30,242,56,23.14,23,27,6,21.85,77.47,546.51,1.39
GA_Multiple_Runs_128times_30,242,67,27.69,29,25,13,24.62,67.63,536.69,1.39
GA_Multiple_Runs_128times_30,242,76,31.40,36,33,7,17.19,60.41,534.13,1.39
GA_Multiple_Runs_128times_30,242,71,29.34,35,28,8,17.65,55.61,516.45,1.39
GA_Multiple_Runs_128times_30,242,99,40.91,38,35,26,32.79,121.63,503.30,1.39
GA_Multiple_Runs_128times_30,242,115,47.52,47,50,18,25.66,92.45,498.94,1.39
GA_Multiple_Runs_128times_30,242,120,49.59,50,54,16,24.19,100.97,479.20,1.39
GA_Multiple_Runs_128times_30,242,142,58.68,37,81,24,39.54,108.15,473.66,1.39
GA_Multiple_Runs_128times_30,242,107,44.21,38,50,19,38.79,139.54,447.49,1.39
GA_Multiple_Runs_128times_30,242,169,69.83,45,91,33,37.82,106.57,443.42,1.39
GA_Multiple_Runs_128times_31,241,0,0.00,0,0,0,0.00,0.00,700.00,2.14
GA_Multiple_Runs_128times_31,241,0,0.00,0,0,0,0.00,0.00,692.53,2.14
GA_Multiple_Runs_128times_31,241,1,0.41,1,0,0,5.49,5.49,678.04,2.14
GA_Multiple_Runs_128times_31,241,1,0.41,1,0,0,0.65,0.65,664.44,2.14
GA_Multiple_Runs_128times_31,241,1,0.41,0,0,1,168.41,168.41,645.60,2.14
GA_Multiple_Runs_128times_31,241,3,1.24,2,1,0,9.58,18.39,632.20,2.14
GA_Multiple_Runs_128times_31,241,2,0.83,1,1,0,23.08,30.90,623.29,2.14
GA_Multiple_Runs_128times_31,241,7,2.90,7,0,0,3.25,13.01,613.56,2.14
GA_Multiple_Runs_128times_31,241,5,2.07,4,1,0,18.85,70.59,597.91,2.14
GA_Multiple_Runs_128times_31,241,8,3.32,5,3,0,20.58,83.69,582.37,2.14
GA_Multiple_Runs_128times_31,241,2,0.83,2,0,0,16.77,19.40,560.67,2.14
GA_Multiple_Runs_128times_31,241,10,4.15,8,2,0,14.58,100.17,544.52,2.14
GA_Multiple_Runs_128times_31,241,3,1.24,1,2,0,42.70,67.11,534.65,2.14
GA_Multiple_Runs_128times_31,241,5,2.07,3,2,0,28.87,58.51,527.02,2.14
GA_Multiple_Runs_128times_31,241,6,2.49,2,3,1,62.32,207.86,505.57,2.14
GA_Multiple_Runs_128times_31,241,8,3.32,1,7,0,62.61,90.59,490.38,2.14
GA_Multiple_Runs_128times_31,241,11,4.56,6,5,0,30.68,132.29,464.84,2.14
GA_Multiple_Runs_128times_31,241,12,4.98,4,5,3,67.23,255.76,447.01,2.14
GA_Multiple_Runs_128times_31,241,14,5.81,4,4,6,120.02,300.72,424.76,2.14
GA_Multiple_Runs_128times_31,241,14,5.81,4,6,4,71.79,151.40,399.95,2.14
GA_Multiple_Runs_128times_31,241,16,6.64,4,12,0,54.89,130.64,388.09,2.14
GA_Multiple_Runs_128times_31,241,23,9.54,6,13,4,58.14,110.72,380.06,2.14
GA_Multiple_Runs_128times_31,241,22,9.13,6,16,0,50.53,96.36,368.66,2.14
GA_Multiple_Runs_128times_31,241,23,9.54,9,13,1,42.72,108.71,355.41,2.14
GA_Multiple_Runs_128times_31,241,36,14.94,13,21,2,47.96,116.90,348.40,2.14
GA_Multiple_Runs_128times_31,241,50,20.75,15,28,7,63.62,156.12,340.77,2.14
GA_Multiple_Runs_128times_31,241,51,21.16,18,12,21,98.63,273.53,315.03,2.14
GA_Multiple_Runs_128times_31,241,40,16.60,13,10,17,105.74,270.60,293.66,2.14
GA_Multiple_Runs_128times_31,241,46,19.09,21,7,18,73.18,216.56,265.67,2.14
GA_Multiple_Runs_128times_31,241,59,24.48,20,15,24,87.16,201.36,262.85,2.14
GA_Multiple_Runs_128times_31,241,83,34.44,18,28,37,90.99,205.23,256.40,2.14
GA_Multiple_Runs_128times_31,241,71,29.46,14,10,47,148.85,298.91,232.05,2.14
GA_Multiple_Runs_128times_31,241,91,37.76,23,15,53,130.91,318.79,225.40,2.14
GA_Multiple_Runs_128times_31,241,106,43.98,20,36,50,109.33,333.90,215.35,2.14
GA_Multiple_Runs_128times_31,241,82,34.02,38,12,32,119.10,369.21,204.76,2.14
GA_Multiple_Runs_128times_31,241,128,53.11,14,27,87,142.19,349.68,203.37,2.14
GA_Multiple_Runs_128times_32,241,1,0.41,0,1,0,51.00,51.00,700.00,2.10
GA_Multiple_Runs_128times_32,241,2,0.83,2,0,0,4.33,8.44,689.88,2.10
GA_Multiple_Runs_128times_32,241,2,0.83,0,2,0,36.75,39.35,675.20,2.10
GA_Multiple_Runs_128times_32,241,3,1.24,2,1,0,18.78,55.57,668.06,2.10
GA_Multiple_Runs_128times_32,241,5,2.07,4,1,0,7.90,23.59,652.08,2.10
GA_Multiple_Runs_128times_32,241,6,2.49,4,2,0,15.05,39.17,639.77,2.10
GA_Multiple_Runs_128times_32,241,3,1.24,3,0,0,0.64,0.77,625.62,2.10
GA_Multiple_Runs_128times_32,241,3,1.24,3,0,0,0.42,0.76,607.94,2.10
GA_Multiple_Runs_128times_32,241,6,2.49,3,3,0,21.18,52.74,596.18,2.10
GA_Multiple_Runs_128times_32,241,8,3.32,6,2,0,13.56,37.59,585.37,2.10
GA_Multiple_Runs_128times_32,241,6,2.49,2,4,0,39.14,74.14,571.16,2.10
GA_Multiple_Runs_128times_32,241,14,5.81,8,6,0,18.42,73.45,553.16,2.10
GA_Multiple_Runs_128times_32,241,7,2.90,5,2,0,16.53,45.91,535.94,2.10
GA_Multiple_Runs_128times_32,241,9,3.73,5,4,0,20.05,52.53,516.57,2.10
GA_Multiple_Runs_128times_32,241,16,6.64,12,4,0,19.02,65.41,509.09,2.10
GA_Multiple_Runs_128times_32,241,19,7.88,15,4,0,18.10,73.76,499.29,2.10
GA_Multiple_Runs_128times_32,241,11,4.56,8,3,0,20.28,64.65,470.77,2.10
GA_Multiple_Runs_128times_32,241,19,7.88,8,11,0,23.06,55.96,446.98,2.10
