Algorithm,TotalCloudlets,Violations,ViolationPct,Tier1,Tier2,Tier3,AvgTardiness,MaxTardiness,PowerConsumption,TotalTimeTaken
ACO_Multiple_Runs_128times_36,242,6,2.48,6,0,0,2.74,6.13,491.44,163.24
ACO_Multiple_Runs_128times_36,242,2,0.83,2,0,0,0.69,1.24,477.64,163.24
ACO_Multiple_Runs_128times_36,242,9,3.72,6,3,0,8.39,45.75,455.10,163.24
ACO_Multiple_Runs_128times_36,242,1,0.41,1,0,0,0.24,0.24,448.33,163.24
ACO_Multiple_Runs_128times_36,242,1,0.41,1,0,0,0.13,0.13,418.79,163.24
ACO_Multiple_Runs_128times_36,242,10,4.13,10,0,0,9.62,21.46,393.12,163.24
ACO_Multiple_Runs_128times_36,242,19,7.85,16,0,3,15.55,82.08,376.53,163.24
ACO_Multiple_Runs_128times_36,242,14,5.79,9,5,0,29.03,90.24,354.04,163.24
ACO_Multiple_Runs_128times_36,242,14,5.79,11,3,0,11.54,50.79,339.98,163.24
ACO_Multiple_Runs_128times_36,242,7,2.89,5,2,0,13.40,47.74,332.22,163.24
ACO_Multiple_Runs_128times_36,242,5,2.07,5,0,0,1.15,2.22,318.31,163.24
ACO_Multiple_Runs_128times_36,242,5,2.07,5,0,0,0.72,2.33,300.25,163.24
ACO_Multiple_Runs_128times_36,242,7,2.89,5,1,1,32.91,155.53,296.72,163.24
ACO_Multiple_Runs_128times_36,242,36,14.88,29,5,2,16.97,118.82,290.05,163.24
ACO_Multiple_Runs_128times_36,242,54,22.31,38,15,1,19.43,88.74,275.82,163.24
ACO_Multiple_Runs_128times_36,242,12,4.96,11,1,0,4.97,37.65,266.27,163.24
ACO_Multiple_Runs_128times_36,242,9,3.72,9,0,0,0.33,1.22,254.15,163.24
ACO_Multiple_Runs_128times_36,242,50,20.66,28,11,11,49.58,189.38,250.19,163.24
ACO_Multiple_Runs_128times_36,242,20,8.26,12,4,4,31.14,124.71,235.93,163.24
ACO_Multiple_Runs_128times_36,242,37,15.29,30,3,4,37.12,358.36,228.37,163.24
ACO_Multiple_Runs_128times_36,242,61,25.21,49,3,9,38.23,344.18,219.53,163.24
ACO_Multiple_Runs_128times_36,242,57,23.55,37,7,13,59.84,297.25,210.16,163.24
ACO_Multiple_Runs_128times_36,242,47,19.42,34,3,10,77.57,363.42,204.18,163.24
ACO_Multiple_Runs_128times_36,242,47,19.42,40,3,4,43.01,480.38,193.41,163.24
ACO_Multiple_Runs_128times_36,242,63,26.03,42,11,10,60.57,416.28,193.17,163.24
ACO_Multiple_Runs_128times_37,268,2,0.75,2,0,0,1.39,2.72,700.00,170.89
ACO_Multiple_Runs_128times_37,268,5,1.87,3,2,0,1.54,5.27,689.00,170.89
ACO_Multiple_Runs_128times_37,268,6,2.24,5,1,0,1.16,3.23,672.42,170.89
ACO_Multiple_Runs_128times_37,268,3,1.12,2,1,0,5.03,14.40,654.52,170.89
ACO_Multiple_Runs_128times_37,268,2,0.75,1,0,1,21.86,43.39,630.95,170.89
ACO_Multiple_Runs_128times_37,268,5,1.87,3,2,0,1.43,3.37,614.09,170.89
ACO_Multiple_Runs_128times_37,268,7,2.61,2,5,0,6.51,22.31,606.79,170.89
ACO_Multiple_Runs_128times_37,268,7,2.61,7,0,0,5.08,17.69,586.22,170.89
ACO_Multiple_Runs_128times_37,268,7,2.61,5,1,1,17.09,60.42,568.46,170.89
ACO_Multiple_Runs_128times_37,268,5,1.87,3,2,0,0.88,2.61,538.01,170.89
ACO_Multiple_Runs_128times_37,268,7,2.61,4,3,0,1.30,4.12,520.86,170.89
ACO_Multiple_Runs_128times_37,268,6,2.24,5,0,1,12.17,67.55,487.64,170.89
ACO_Multiple_Runs_128times_37,268,12,4.48,10,1,1,7.42,55.06,476.20,170.89
ACO_Multiple_Runs_128times_37,268,8,2.99,4,3,1,7.06,40.42,460.87,170.89
ACO_Multiple_Runs_128times_37,268,6,2.24,4,2,0,0.56,1.70,442.75,170.89
ACO_Multiple_Runs_128times_37,268,5,1.87,4,1,0,0.86,2.26,409.83,170.89
ACO_Multiple_Runs_128times_37,268,11,4.10,10,1,0,4.94,21.88,395.95,170.89
ACO_Multiple_Runs_128times_37,268,20,7.46,18,2,0,1.92,28.19,369.17,170.89
ACO_Multiple_Runs_128times_37,268,16,5.97,12,1,3,5.83,29.39,356.46,170.89
ACO_Multiple_Runs_128times_37,268,13,4.85,12,1,0,1.29,4.53,343.38,170.89
ACO_Multiple_Runs_128times_37,268,26,9.70,16,9,1,28.51,136.47,337.78,170.89
ACO_Multiple_Runs_128times_37,268,10,3.73,8,2,0,1.18,4.40,312.07,170.89
ACO_Multiple_Runs_128times_37,268,17,6.34,15,2,0,3.74,19.17,316.10,170.89
ACO_Multiple_Runs_128times_37,268,17,6.34,15,2,0,3.99,50.66,299.39,170.89
ACO_Multiple_Runs_128times_37,268,8,2.99,8,0,0,0.50,2.61,284.73,170.89
ACO_Multiple_Runs_128times_37,268,21,7.84,17,3,1,2.33,13.24,279.25,170.89
ACO_Multiple_Runs_128times_37,268,27,10.07,23,2,2,29.70,558.66,263.48,170.89
ACO_Multiple_Runs_128times_37,268,37,13.81,34,2,1,7.16,73.26,261.58,170.89
ACO_Multiple_Runs_128times_37,268,29,10.82,24,3,2,39.84,519.32,247.70,170.89
ACO_Multiple_Runs_128times_37,268,60,22.39,44,6,10,84.99,505.56,237.61,170.89
ACO_Multiple_Runs_128times_37,268,67,25.00,45,14,8,33.80,454.33,229.84,170.89
ACO_Multiple_Runs_128times_37,268,38,14.18,31,3,4,51.55,559.05,225.03,170.89
ACO_Multiple_Runs_128times_37,268,189,70.52,79,60,50,75.04,338.13,225.42,170.89
ACO_Multiple_Runs_128times_38,254,2,0.79,2,0,0,0.46,0.67,700.00,156.77
ACO_Multiple_Runs_128times_38,254,4,1.57,3,1,0,17.25,67.31,680.73,156.77
ACO_Multiple_Runs_128times_38,254,4,1.57,3,1,0,7.26,22.50,653.55,156.77
ACO_Multiple_Runs_128times_38,254,1,0.39,1,0,0,0.70,0.70,635.84,156.77
ACO_Multiple_Runs_128times_38,254,3,1.18,3,0,0,0.81,1.30,617.43,156.77
ACO_Multiple_Runs_128times_38,254,4,1.57,4,0,0,0.94,2.05,604.27,156.77
ACO_Multiple_Runs_128times_38,254,2,0.79,2,0,0,0.60,0.80,582.07,156.77
ACO_Multiple_Runs_128times_38,254,2,0.79,2,0,0,10.30,20.46,552.27,156.77
ACO_Multiple_Runs_128times_38,254,4,1.57,2,2,0,0.76,1.44,524.12,156.77
ACO_Multiple_Runs_128times_38,254,1,0.39,1,0,0,0.03,0.03,510.55,156.77
ACO_Multiple_Runs_128times_38,254,3,1.18,3,0,0,0.63,0.82,491.16,156.77
ACO_Multiple_Runs_128times_38,254,3,1.18,3,0,0,0.46,0.93,475.57,156.77
ACO_Multiple_Runs_128times_38,254,1,0.39,1,0,0,1.04,1.04,463.98,156.77
ACO_Multiple_Runs_128times_38,254,6,2.36,4,2,0,10.61,30.71,451.24,156.77
ACO_Multiple_Runs_128times_38,254,5,1.97,5,0,0,0.59,0.97,435.35,156.77
ACO_Multiple_Runs_128times_38,254,2,0.79,2,0,0,1.06,1.77,423.07,156.77
ACO_Multiple_Runs_128times_38,254,1,0.39,1,0,0,0.53,0.53,399.07,156.77
ACO_Multiple_Runs_128times_38,254,11,4.33,11,0,0,1.30,5.37,380.67,156.77
ACO_Multiple_Runs_128times_38,254,12,4.72,10,2,0,10.12,60.13,359.49,156.77
ACO_Multiple_Runs_128times_38,254,3,1.18,3,0,0,0.90,0.96,344.50,156.77
ACO_Multiple_Runs_128times_38,254,11,4.33,7,4,0,19.41,69.23,333.35,156.77
ACO_Multiple_Runs_128times_38,254,22,8.66,11,10,1,32.87,118.44,325.52,156.77
ACO_Multiple_Runs_128times_38,254,4,1.57,4,0,0,0.55,1.57,310.30,156.77
ACO_Multiple_Runs_128times_38,254,9,3.54,8,1,0,5.07,41.07,298.85,156.77
ACO_Multiple_Runs_128times_38,254,7,2.76,7,0,0,1.13,4.61,286.40,156.77
ACO_Multiple_Runs_128times_38,254,10,3.94,10,0,0,1.22,6.42,278.28,156.77
ACO_Multiple_Runs_128times_38,254,6,2.36,6,0,0,2.75,10.61,271.07,156.77
ACO_Multiple_Runs_128times_38,254,9,3.54,8,1,0,5.92,36.89,249.71,156.77
ACO_Multiple_Runs_128times_38,254,24,9.45,23,0,1,7.60,129.36,238.31,156.77
ACO_Multiple_Runs_128times_38,254,29,11.42,29,0,0,1.98,8.97,234.64,156.77
ACO_Multiple_Runs_128times_38,254,21,8.27,19,1,1,14.74,260.55,228.70,156.77
ACO_Multiple_Runs_128times_38,254,24,9.45,19,4,1,18.25,362.68,216.13,156.77
ACO_Multiple_Runs_128times_38,254,22,8.66,22,0,0,2.05,12.37,206.51,156.77
ACO_Multiple_Runs_128times_38,254,27,10.63,23,3,1,4.74,20.32,201.01,156.77
ACO_Multiple_Runs_128times_38,254,34,13.39,28,3,3,5.09,20.21,193.79,156.77
ACO_Multiple_Runs_128times_38,254,116,45.67,54,26,36,92.74,347.96,189.75,156.77
ACO_Multiple_Runs_128times_39,236,1,0.42,1,0,0,0.46,0.46,700.00,142.35
ACO_Multiple_Runs_128times_39,236,3,1.27,3,0,0,0.56,1.43,685.09,142.35
ACO_Multiple_Runs_128times_39,236,1,0.42,1,0,0,0.21,0.21,664.99,142.35
ACO_Multiple_Runs_128times_39,236,7,2.97,3,3,1,4.15,20.73,636.29,142.35
ACO_Multiple_Runs_128times_39,236,3,1.27,3,0,0,1.18,1.85,611.44,142.35
ACO_Multiple_Runs_128times_39,236,3,1.27,3,0,0,0.23,0.24,592.80,142.35
ACO_Multiple_Runs_128times_39,236,5,2.12,5,0,0,0.68,1.13,575.20,142.35
ACO_Multiple_Runs_128times_39,236,2,0.85,1,1,0,0.80,1.27,549.31,142.35
ACO_Multiple_Runs_128times_39,236,2,0.85,2,0,0,0.66,0.83,539.27,142.35
ACO_Multiple_Runs_128times_39,236,0,0.00,0,0,0,0.00,0.00,513.55,142.35
ACO_Multiple_Runs_128times_39,236,7,2.97,5,1,1,7.45,49.91,491.29,142.35
ACO_Multiple_Runs_128times_39,236,4,1.69,3,1,0,0.65,1.45,472.35,142.35
ACO_Multiple_Runs_128times_39,236,4,1.69,4,0,0,0.56,1.73,462.48,142.35
ACO_Multiple_Runs_128times_39,236,4,1.69,4,0,0,0.24,0.45,447.19,142.35
ACO_Multiple_Runs_128times_39,236,6,2.54,6,0,0,0.37,0.60,427.42,142.35
ACO_Multiple_Runs_128times_39,236,2,0.85,2,0,0,1.13,2.14,423.79,142.35
ACO_Multiple_Runs_128times_39,236,5,2.12,4,1,0,0.44,1.25,395.49,142.35
ACO_Multiple_Runs_128times_39,236,6,2.54,4,1,1,31.21,184.78,382.14,142.35
ACO_Multiple_Runs_128times_39,236,10,4.24,8,2,0,1.26,4.31,373.06,142.35
ACO_Multiple_Runs_128times_39,236,4,1.69,4,0,0,0.47,1.14,358.87,142.35
ACO_Multiple_Runs_128times_39,236,12,5.08,10,2,0,4.97,49.96,340.30,142.35
ACO_Multiple_Runs_128times_39,236,9,3.81,8,1,0,0.99,5.79,329.68,142.35
ACO_Multiple_Runs_128times_39,236,9,3.81,7,1,1,18.52,161.68,316.97,142.35
ACO_Multiple_Runs_128times_39,236,7,2.97,7,0,0,1.58,5.42,302.09,142.35
ACO_Multiple_Runs_128times_39,236,3,1.27,3,0,0,1.14,1.71,286.14,142.35
ACO_Multiple_Runs_128times_39,236,13,5.51,12,1,0,2.50,14.95,277.91,142.35
ACO_Multiple_Runs_128times_39,236,4,1.69,4,0,0,0.59,1.04,262.56,142.35
ACO_Multiple_Runs_128times_39,236,9,3.81,9,0,0,0.36,0.98,249.43,142.35
ACO_Multiple_Runs_128times_39,236,6,2.54,6,0,0,0.51,0.96,242.41,142.35
ACO_Multiple_Runs_128times_39,236,17,7.20,16,0,1,25.21,408.64,231.47,142.35
ACO_Multiple_Runs_128times_39,236,16,6.78,15,1,0,1.71,9.39,221.77,142.35
ACO_Multiple_Runs_128times_39,236,38,16.10,32,2,4,23.87,201.18,221.21,142.35
ACO_Multiple_Runs_128times_39,236,50,21.19,46,0,4,20.24,222.22,217.84,142.35
ACO_Multiple_Runs_128times_39,236,36,15.25,32,0,4,41.54,386.25,203.77,142.35
ACO_Multiple_Runs_128times_39,236,164,69.49,66,83,15,38.71,189.25,203.42,142.35
ACO_Multiple_Runs_128times_40,243,2,0.82,2,0,0,0.17,0.27,700.00,184.24
ACO_Multiple_Runs_128times_40,243,3,1.23,3,0,0,0.71,1.39,684.89,184.24
ACO_Multiple_Runs_128times_40,243,2,0.82,2,0,0,0.30,0.38,666.74,184.24
ACO_Multiple_Runs_128times_40,243,1,0.41,1,0,0,0.22,0.22,642.17,184.24
ACO_Multiple_Runs_128times_40,243,8,3.29,5,2,1,28.22,166.68,632.33,184.24
ACO_Multiple_Runs_128times_40,243,2,0.82,2,0,0,1.14,2.13,600.41,184.24
ACO_Multiple_Runs_128times_40,243,21,8.64,10,11,0,16.23,35.79,589.50,184.24
ACO_Multiple_Runs_128times_40,243,7,2.88,5,1,1,50.06,214.06,564.48,184.24
ACO_Multiple_Runs_128times_40,243,3,1.23,3,0,0,0.29,0.49,547.50,184.24
ACO_Multiple_Runs_128times_40,243,8,3.29,7,1,0,6.04,37.19,520.07,184.24
ACO_Multiple_Runs_128times_40,243,2,0.82,2,0,0,0.11,0.19,501.65,184.24
ACO_Multiple_Runs_128times_40,243,3,1.23,3,0,0,0.51,1.05,474.55,184.24
ACO_Multiple_Runs_128times_40,243,2,0.82,1,0,1,78.04,154.82,456.00,184.24
ACO_Multiple_Runs_128times_40,243,1,0.41,1,0,0,0.34,0.34,433.38,184.24
ACO_Multiple_Runs_128times_40,243,2,0.82,1,1,0,40.89,81.55,412.97,184.24
ACO_Multiple_Runs_128times_40,243,5,2.06,5,0,0,0.38,0.65,405.86,184.24
ACO_Multiple_Runs_128times_40,243,6,2.47,6,0,0,0.58,1.05,384.81,184.24
ACO_Multiple_Runs_128times_40,243,3,1.23,3,0,0,0.21,0.30,373.60,184.24
ACO_Multiple_Runs_128times_40,243,7,2.88,4,2,1,54.24,278.11,357.79,184.24
ACO_Multiple_Runs_128times_40,243,4,1.65,4,0,0,1.09,2.39,349.29,184.24
ACO_Multiple_Runs_128times_40,243,56,23.05,24,22,10,26.58,94.58,340.31,184.24
ACO_Multiple_Runs_128times_40,243,6,2.47,6,0,0,1.01,2.07,312.47,184.24
ACO_Multiple_Runs_128times_40,243,11,4.53,10,1,0,3.67,25.40,308.30,184.24
ACO_Multiple_Runs_128times_40,243,45,18.52,28,9,8,27.02,370.06,306.34,184.24
ACO_Multiple_Runs_128times_40,243,7,2.88,7,0,0,1.78,5.92,281.22,184.24
ACO_Multiple_Runs_128times_40,243,7,2.88,7,0,0,0.99,3.72,266.18,184.24
ACO_Multiple_Runs_128times_40,243,35,14.40,30,2,3,24.44,208.00,266.69,184.24
ACO_Multiple_Runs_128times_40,243,44,18.11,30,10,4,45.33,704.14,252.34,184.24
ACO_Multiple_Runs_128times_40,243,17,7.00,16,1,0,1.33,6.96,250.95,184.24
ACO_Multiple_Runs_128times_40,243,26,10.70,20,3,3,105.24,821.10,242.48,184.24
ACO_Multiple_Runs_128times_40,243,66,27.16,36,24,6,45.43,907.61,231.70,184.24
ACO_Multiple_Runs_128times_40,243,63,25.93,39,13,11,44.80,907.84,221.22,184.24
ACO_Multiple_Runs_128times_40,243,34,13.99,26,4,4,95.37,824.12,216.08,184.24
ACO_Multiple_Runs_128times_40,243,84,34.57,62,12,10,84.37,902.94,203.89,184.24
ACO_Multiple_Runs_128times_40,243,107,44.03,40,25,42,98.16,1080.83,192.10,184.24
ACO_Multiple_Runs_128times_40,243,83,34.16,61,12,10,84.09,1249.50,187.35,184.24
ACO_Multiple_Runs_128times_41,227,2,0.88,2,0,0,0.56,0.63,700.00,138.58
ACO_Multiple_Runs_128times_41,227,3,1.32,3,0,0,4.43,12.81,685.60,138.58
ACO_Multiple_Runs_128times_41,227,0,0.00,0,0,0,0.00,0.00,666.14,138.58
ACO_Multiple_Runs_128times_41,227,0,0.00,0,0,0,0.00,0.00,643.53,138.58
ACO_Multiple_Runs_128times_41,227,5,2.20,5,0,0,0.54,0.94,613.57,138.58
ACO_Multiple_Runs_128times_41,227,4,1.76,4,0,0,0.88,2.19,596.05,138.58
ACO_Multiple_Runs_128times_41,227,0,0.00,0,0,0,0.00,0.00,581.44,138.58
ACO_Multiple_Runs_128times_41,227,5,2.20,5,0,0,0.61,1.15,563.14,138.58
ACO_Multiple_Runs_128times_41,227,2,0.88,2,0,0,0.25,0.49,543.29,138.58
ACO_Multiple_Runs_128times_41,227,1,0.44,1,0,0,0.04,0.04,515.37,138.58
ACO_Multiple_Runs_128times_41,227,2,0.88,2,0,0,4.64,8.81,498.70,138.58
ACO_Multiple_Runs_128times_41,227,2,0.88,2,0,0,2.65,5.28,482.28,138.58
ACO_Multiple_Runs_128times_41,227,4,1.76,4,0,0,0.66,0.93,460.08,138.58
ACO_Multiple_Runs_128times_41,227,3,1.32,3,0,0,0.99,1.13,458.25,138.58
ACO_Multiple_Runs_128times_41,227,2,0.88,2,0,0,0.80,1.18,439.41,138.58
ACO_Multiple_Runs_128times_41,227,9,3.96,5,3,1,12.34,54.58,427.30,138.58
ACO_Multiple_Runs_128times_41,227,4,1.76,3,0,1,14.96,58.61,406.14,138.58
ACO_Multiple_Runs_128times_41,227,14,6.17,10,4,0,12.99,70.63,390.82,138.58
ACO_Multiple_Runs_128times_41,227,6,2.64,6,0,0,1.13,4.46,366.99,138.58
ACO_Multiple_Runs_128times_41,227,11,4.85,9,0,2,15.61,117.65,356.56,138.58
ACO_Multiple_Runs_128times_41,227,3,1.32,2,1,0,14.92,38.73,340.96,138.58
ACO_Multiple_Runs_128times_41,227,3,1.32,2,0,1,48.98,144.87,333.91,138.58
ACO_Multiple_Runs_128times_41,227,10,4.41,9,1,0,2.32,7.79,317.22,138.58
ACO_Multiple_Runs_128times_41,227,5,2.20,4,1,0,4.55,20.79,304.74,138.58
ACO_Multiple_Runs_128times_41,227,17,7.49,14,1,2,22.98,193.15,288.30,138.58
ACO_Multiple_Runs_128times_41,227,21,9.25,18,2,1,7.93,121.70,279.27,138.58
ACO_Multiple_Runs_128times_41,227,32,14.10,23,3,6,31.77,178.53,279.39,138.58
ACO_Multiple_Runs_128times_41,227,16,7.05,14,2,0,3.91,20.19,259.58,138.58
ACO_Multiple_Runs_128times_41,227,29,12.78,20,7,2,26.32,463.87,241.81,138.58
ACO_Multiple_Runs_128times_41,227,11,4.85,10,1,0,3.81,18.48,232.51,138.58
ACO_Multiple_Runs_128times_41,227,16,7.05,13,2,1,15.40,188.39,227.11,138.58
ACO_Multiple_Runs_128times_41,227,55,24.23,36,11,8,37.09,381.30,226.18,138.58
ACO_Multiple_Runs_128times_41,227,151,66.52,34,54,63,91.20,440.96,216.54,138.58
ACO_Multiple_Runs_128times_42,250,3,1.20,3,0,0,12.74,24.29,700.00,168.97
ACO_Multiple_Runs_128times_42,250,4,1.60,2,2,0,0.52,1.28,687.87,168.97
ACO_Multiple_Runs_128times_42,250,3,1.20,1,2,0,13.44,38.85,674.62,168.97
ACO_Multiple_Runs_128times_42,250,3,1.20,3,0,0,0.28,0.75,668.03,168.97
ACO_Multiple_Runs_128times_42,250,7,2.80,6,1,0,2.38,10.88,651.10,168.97
ACO_Multiple_Runs_128times_42,250,19,7.60,16,3,0,10.83,19.42,630.98,168.97
ACO_Multiple_Runs_128times_42,250,9,3.60,8,1,0,6.28,39.50,604.68,168.97
ACO_Multiple_Runs_128times_42,250,6,2.40,3,3,0,12.45,37.22,589.86,168.97
ACO_Multiple_Runs_128times_42,250,4,1.60,4,0,0,0.53,0.87,579.71,168.97
ACO_Multiple_Runs_128times_42,250,5,2.00,4,1,0,0.80,2.43,563.37,168.97
ACO_Multiple_Runs_128times_42,250,3,1.20,3,0,0,0.60,0.90,537.77,168.97
ACO_Multiple_Runs_128times_42,250,3,1.20,2,1,0,11.86,34.74,517.32,168.97
ACO_Multiple_Runs_128times_42,250,9,3.60,5,4,0,11.72,43.47,488.56,168.97
ACO_Multiple_Runs_128times_42,250,8,3.20,7,1,0,1.31,3.53,464.09,168.97
ACO_Multiple_Runs_128times_42,250,6,2.40,5,1,0,2.80,14.81,455.26,168.97
ACO_Multiple_Runs_128times_42,250,9,3.60,7,2,0,3.49,27.44,441.14,168.97
ACO_Multiple_Runs_128times_42,250,7,2.80,4,3,0,14.33,64.28,426.22,168.97
ACO_Multiple_Runs_128times_42,250,4,1.60,1,3,0,20.48,47.05,397.87,168.97
ACO_Multiple_Runs_128times_42,250,3,1.20,3,0,0,0.89,1.75,371.25,168.97
ACO_Multiple_Runs_128times_42,250,11,4.40,8,3,0,4.36,21.10,360.95,168.97
ACO_Multiple_Runs_128times_42,250,11,4.40,9,2,0,13.18,76.57,337.56,168.97
ACO_Multiple_Runs_128times_42,250,15,6.00,9,2,4,30.22,203.05,322.11,168.97
ACO_Multiple_Runs_128times_42,250,10,4.00,9,1,0,0.46,1.26,316.61,168.97
ACO_Multiple_Runs_128times_42,250,11,4.40,8,3,0,5.83,53.63,293.40,168.97
ACO_Multiple_Runs_128times_42,250,18,7.20,12,4,2,39.18,300.32,278.93,168.97
ACO_Multiple_Runs_128times_42,250,5,2.00,4,1,0,0.40,0.96,268.89,168.97
ACO_Multiple_Runs_128times_42,250,10,4.00,10,0,0,0.44,2.07,255.76,168.97
ACO_Multiple_Runs_128times_42,250,18,7.20,17,1,0,1.41,4.74,250.20,168.97
ACO_Multiple_Runs_128times_42,250,8,3.20,5,2,1,12.39,75.71,239.51,168.97
ACO_Multiple_Runs_128times_42,250,26,10.40,23,0,3,27.58,291.34,235.29,168.97
ACO_Multiple_Runs_128times_42,250,55,22.00,37,16,2,20.11,161.70,223.09,168.97
ACO_Multiple_Runs_128times_42,250,39,15.60,34,1,4,26.21,319.04,215.33,168.97
ACO_Multiple_Runs_128times_42,250,22,8.80,18,3,1,26.22,510.67,201.16,168.97
ACO_Multiple_Runs_128times_42,250,106,42.40,36,52,18,63.06,362.71,199.97,168.97
ACO_Multiple_Runs_128times_42,250,71,28.40,51,16,4,38.14,504.68,194.78,168.97
ACO_Multiple_Runs_128times_42,250,99,39.60,76,16,7,48.53,567.22,190.40,168.97
ACO_Multiple_Runs_128times_43,253,0,0.00,0,0,0,0.00,0.00,700.00,176.83
ACO_Multiple_Runs_128times_43,253,2,0.79,2,0,0,1.49,2.38,684.57,176.83
ACO_Multiple_Runs_128times_43,253,1,0.40,1,0,0,0.06,0.06,670.05,176.83
ACO_Multiple_Runs_128times_43,253,0,0.00,0,0,0,0.00,0.00,655.61,176.83
ACO_Multiple_Runs_128times_43,253,1,0.40,1,0,0,0.21,0.21,632.08,176.83
ACO_Multiple_Runs_128times_43,253,8,3.16,6,2,0,1.61,3.43,610.41,176.83
ACO_Multiple_Runs_128times_43,253,2,0.79,2,0,0,0.77,0.83,598.27,176.83
ACO_Multiple_Runs_128times_43,253,13,5.14,10,3,0,31.12,101.01,577.49,176.83
ACO_Multiple_Runs_128times_43,253,10,3.95,3,7,0,37.85,73.16,552.33,176.83
ACO_Multiple_Runs_128times_43,253,4,1.58,4,0,0,3.66,6.59,528.71,176.83
ACO_Multiple_Runs_128times_43,253,0,0.00,0,0,0,0.00,0.00,494.16,176.83
ACO_Multiple_Runs_128times_43,253,8,3.16,8,0,0,0.96,2.07,487.99,176.83
ACO_Multiple_Runs_128times_43,253,0,0.00,0,0,0,0.00,0.00,479.74,176.83
ACO_Multiple_Runs_128times_43,253,4,1.58,3,1,0,24.13,96.09,462.33,176.83
ACO_Multiple_Runs_128times_43,253,3,1.19,3,0,0,0.47,0.77,449.80,176.83
ACO_Multiple_Runs_128times_43,253,7,2.77,0,7,0,73.31,120.03,435.89,176.83
ACO_Multiple_Runs_128times_43,253,9,3.56,4,4,1,54.53,267.19,418.29,176.83
ACO_Multiple_Runs_128times_43,253,16,6.32,10,4,2,43.09,274.06,394.75,176.83
ACO_Multiple_Runs_128times_43,253,2,0.79,2,0,0,0.85,0.93,382.84,176.83
ACO_Multiple_Runs_128times_43,253,2,0.79,2,0,0,0.83,1.09,364.78,176.83
ACO_Multiple_Runs_128times_43,253,2,0.79,2,0,0,1.78,1.88,348.67,176.83
ACO_Multiple_Runs_128times_43,253,6,2.37,6,0,0,0.37,0.66,336.25,176.83
ACO_Multiple_Runs_128times_43,253,8,3.16,6,1,1,41.94,198.12,324.81,176.83
ACO_Multiple_Runs_128times_43,253,11,4.35,5,6,0,47.58,90.18,301.43,176.83
ACO_Multiple_Runs_128times_43,253,4,1.58,4,0,0,0.38,0.58,294.74,176.83
ACO_Multiple_Runs_128times_43,253,17,6.72,9,7,1,56.41,250.94,286.10,176.83
ACO_Multiple_Runs_128times_43,253,11,4.35,1,9,1,84.72,315.28,273.97,176.83
ACO_Multiple_Runs_128times_43,253,9,3.56,8,0,1,57.05,501.29,251.92,176.83
ACO_Multiple_Runs_128times_43,253,8,3.16,1,5,2,194.18,634.58,236.52,176.83
ACO_Multiple_Runs_128times_43,253,14,5.53,9,4,1,36.26,465.95,233.62,176.83
ACO_Multiple_Runs_128times_43,253,15,5.93,10,3,2,52.78,249.50,221.43,176.83
ACO_Multiple_Runs_128times_43,253,8,3.16,3,3,2,149.84,556.14,215.24,176.83
ACO_Multiple_Runs_128times_43,253,21,8.30,13,2,6,104.08,641.20,207.90,176.83
ACO_Multiple_Runs_128times_43,253,18,7.11,16,0,2,24.67,214.97,199.88,176.83
ACO_Multiple_Runs_128times_43,253,26,10.28,19,1,6,128.88,900.51,192.16,176.83
ACO_Multiple_Runs_128times_43,253,40,15.81,28,9,3,59.48,915.07,189.73,176.83
ACO_Multiple_Runs_128times_44,270,3,1.11,2,1,0,0.96,1.32,700.00,184.34
ACO_Multiple_Runs_128times_44,270,4,1.48,2,2,0,1.22,2.73,680.72,184.34
ACO_Multiple_Runs_128times_44,270,4,1.48,1,2,1,20.42,77.21,655.49,184.34
ACO_Multiple_Runs_128times_44,270,4,1.48,2,2,0,1.49,2.73,644.70,184.34
ACO_Multiple_Runs_128times_44,270,3,1.11,2,1,0,28.63,84.69,637.40,184.34
ACO_Multiple_Runs_128times_44,270,10,3.70,5,5,0,15.54,41.41,617.76,184.34
ACO_Multiple_Runs_128times_44,270,2,0.74,1,1,0,0.83,1.32,603.26,184.34
ACO_Multiple_Runs_128times_44,270,4,1.48,4,0,0,9.40,23.10,595.82,184.34
ACO_Multiple_Runs_128times_44,270,5,1.85,3,2,0,1.08,2.77,582.98,184.34
ACO_Multiple_Runs_128times_44,270,5,1.85,3,2,0,0.99,2.72,562.17,184.34
ACO_Multiple_Runs_128times_44,270,4,1.48,2,2,0,1.15,2.72,537.47,184.34
ACO_Multiple_Runs_128times_44,270,12,4.44,8,4,0,5.71,27.11,519.10,184.34
ACO_Multiple_Runs_128times_44,270,15,5.56,7,8,0,21.72,61.03,497.89,184.34
ACO_Multiple_Runs_128times_44,270,5,1.85,2,3,0,7.32,31.97,483.10,184.34
ACO_Multiple_Runs_128times_44,270,6,2.22,5,1,0,3.24,15.68,457.54,184.34
ACO_Multiple_Runs_128times_44,270,5,1.85,2,3,0,12.35,54.94,425.36,184.34
ACO_Multiple_Runs_128times_44,270,12,4.44,9,3,0,6.64,66.64,411.43,184.34
ACO_Multiple_Runs_128times_44,270,9,3.33,7,2,0,0.77,2.73,401.70,184.34
ACO_Multiple_Runs_128times_44,270,22,8.15,13,8,1,17.35,113.59,376.70,184.34
ACO_Multiple_Runs_128times_44,270,15,5.56,12,3,0,5.15,27.88,341.41,184.34
