Algorithm,TotalCloudlets,Violations,ViolationPct,Tier1,Tier2,Tier3,AvgTardiness,MaxTardiness,PowerConsumption,TotalTimeTaken
Round_Robin_Multiple_Runs_128times_3,262,146,55.73,50,82,14,26.07,101.47,348.25,1.13
Round_Robin_Multiple_Runs_128times_3,262,152,58.02,43,94,15,29.56,101.36,325.31,1.13
Round_Robin_Multiple_Runs_128times_3,262,155,59.16,46,93,16,30.91,114.38,321.86,1.13
Round_Robin_Multiple_Runs_128times_3,262,167,63.74,46,98,23,35.23,114.30,309.78,1.13
Round_Robin_Multiple_Runs_128times_4,261,51,19.54,13,26,12,64.51,227.22,700.00,1.52
Round_Robin_Multiple_Runs_128times_4,261,51,19.54,13,26,12,64.37,227.22,680.96,1.52
Round_Robin_Multiple_Runs_128times_4,261,53,20.31,15,26,12,62.01,227.15,651.93,1.52
Round_Robin_Multiple_Runs_128times_4,261,54,20.69,16,26,12,61.00,227.36,631.50,1.52
Round_Robin_Multiple_Runs_128times_4,261,54,20.69,15,27,12,61.33,227.15,603.10,1.52
Round_Robin_Multiple_Runs_128times_4,261,55,21.07,16,27,12,60.63,227.36,574.08,1.52
Round_Robin_Multiple_Runs_128times_4,261,55,21.07,14,29,12,60.96,227.09,562.01,1.52
Round_Robin_Multiple_Runs_128times_4,261,60,22.99,19,29,12,56.91,227.22,549.77,1.52
Round_Robin_Multiple_Runs_128times_4,261,61,23.37,19,30,12,56.63,227.22,530.02,1.52
Round_Robin_Multiple_Runs_128times_4,261,60,22.99,17,31,12,58.63,227.22,515.63,1.52
Round_Robin_Multiple_Runs_128times_4,261,59,22.61,14,33,12,60.07,227.15,501.05,1.52
Round_Robin_Multiple_Runs_128times_4,261,60,22.99,14,34,12,60.73,227.22,477.27,1.52
Round_Robin_Multiple_Runs_128times_4,261,62,23.75,15,35,12,60.78,227.22,459.31,1.52
Round_Robin_Multiple_Runs_128times_4,261,74,28.35,17,44,13,54.68,227.15,450.45,1.52
Round_Robin_Multiple_Runs_128times_4,261,74,28.35,17,44,13,56.18,226.83,432.92,1.52
Round_Robin_Multiple_Runs_128times_4,261,75,28.74,18,44,13,60.35,227.23,411.27,1.52
Round_Robin_Multiple_Runs_128times_4,261,78,29.89,19,46,13,59.54,227.22,392.35,1.52
Round_Robin_Multiple_Runs_128times_4,261,78,29.89,19,45,14,60.68,227.15,384.56,1.52
Round_Robin_Multiple_Runs_128times_4,261,78,29.89,19,42,17,64.73,227.15,361.73,1.52
Round_Robin_Multiple_Runs_128times_4,261,79,30.27,19,43,17,66.08,227.15,347.77,1.52
Round_Robin_Multiple_Runs_128times_4,261,88,33.72,24,46,18,62.26,227.15,336.77,1.52
Round_Robin_Multiple_Runs_128times_4,261,93,35.63,26,48,19,62.45,227.20,324.90,1.52
Round_Robin_Multiple_Runs_128times_4,261,92,35.25,24,43,25,68.96,263.32,309.78,1.52
Round_Robin_Multiple_Runs_128times_4,261,101,38.70,25,42,34,71.41,263.71,299.17,1.52
Round_Robin_Multiple_Runs_128times_4,261,131,50.19,25,62,44,68.55,263.16,294.69,1.52
Round_Robin_Multiple_Runs_128times_4,261,133,50.96,28,59,46,70.09,263.49,291.36,1.52
Round_Robin_Multiple_Runs_128times_4,261,138,52.87,30,61,47,76.84,419.39,279.50,1.52
Round_Robin_Multiple_Runs_128times_4,261,142,54.41,29,63,50,78.59,419.39,270.15,1.52
Round_Robin_Multiple_Runs_128times_4,261,143,54.79,28,64,51,81.89,419.35,260.76,1.52
Round_Robin_Multiple_Runs_128times_4,261,153,58.62,31,62,60,85.26,419.42,247.35,1.52
Round_Robin_Multiple_Runs_128times_4,261,164,62.84,32,63,69,94.85,501.55,239.25,1.52
Round_Robin_Multiple_Runs_128times_5,255,68,26.67,36,24,8,22.34,71.87,700.00,0.65
Round_Robin_Multiple_Runs_128times_5,255,68,26.67,37,23,8,22.52,71.86,685.70,0.65
Round_Robin_Multiple_Runs_128times_5,255,71,27.84,37,26,8,21.96,71.88,662.31,0.65
Round_Robin_Multiple_Runs_128times_5,255,74,29.02,42,24,8,21.36,71.98,646.65,0.65
Round_Robin_Multiple_Runs_128times_5,255,75,29.41,41,26,8,21.39,71.87,628.62,0.65
