Algorithm,TotalCloudlets,Violations,ViolationPct,Tier1,Tier2,Tier3,AvgTardiness,MaxTardiness,PowerConsumption,TotalTimeTaken
GA_Multiple_Runs_128times_21,249,20,8.03,9,2,9,60.36,166.58,351.33,1.87
GA_Multiple_Runs_128times_21,249,22,8.84,9,2,11,97.61,231.78,323.37,1.87
GA_Multiple_Runs_128times_21,249,38,15.26,15,11,12,46.49,164.54,316.80,1.87
GA_Multiple_Runs_128times_21,249,39,15.66,9,13,17,64.86,137.89,304.61,1.87
GA_Multiple_Runs_128times_21,249,59,23.69,19,14,26,52.10,121.74,294.23,1.87
GA_Multiple_Runs_128times_21,249,56,22.49,22,17,17,42.13,135.81,279.42,1.87
GA_Multiple_Runs_128times_21,249,67,26.91,25,15,27,68.61,180.14,274.46,1.87
GA_Multiple_Runs_128times_21,249,38,15.26,17,8,13,77.93,239.13,264.65,1.87
GA_Multiple_Runs_128times_21,249,72,28.92,28,18,26,51.48,131.64,252.84,1.87
GA_Multiple_Runs_128times_21,249,112,44.98,29,35,48,56.88,146.44,247.11,1.87
GA_Multiple_Runs_128times_21,249,110,44.18,49,42,19,40.97,183.69,244.83,1.87
GA_Multiple_Runs_128times_21,249,136,54.62,40,60,36,51.67,165.95,236.18,1.87
GA_Multiple_Runs_128times_21,249,185,74.30,44,85,56,54.70,161.97,232.56,1.87
GA_Multiple_Runs_128times_22,253,8,3.16,6,2,0,10.21,27.83,700.00,2.14
GA_Multiple_Runs_128times_22,253,6,2.37,3,3,0,20.37,66.78,690.30,2.14
GA_Multiple_Runs_128times_22,253,12,4.74,10,2,0,12.07,39.52,680.47,2.14
GA_Multiple_Runs_128times_22,253,5,1.98,3,2,0,24.86,88.94,670.58,2.14
GA_Multiple_Runs_128times_22,253,10,3.95,6,4,0,15.99,67.25,659.96,2.14
GA_Multiple_Runs_128times_22,253,6,2.37,3,3,0,22.75,79.75,643.06,2.14
GA_Multiple_Runs_128times_22,253,15,5.93,7,8,0,20.06,47.17,623.95,2.14
GA_Multiple_Runs_128times_22,253,8,3.16,4,3,1,36.09,194.88,612.56,2.14
GA_Multiple_Runs_128times_22,253,13,5.14,8,5,0,13.80,36.60,597.44,2.14
GA_Multiple_Runs_128times_22,253,7,2.77,4,3,0,13.76,39.35,575.37,2.14
GA_Multiple_Runs_128times_22,253,17,6.72,10,6,1,33.72,105.75,563.57,2.14
GA_Multiple_Runs_128times_22,253,9,3.56,1,8,0,33.29,61.62,545.20,2.14
GA_Multiple_Runs_128times_22,253,17,6.72,11,6,0,20.27,94.36,534.86,2.14
GA_Multiple_Runs_128times_22,253,16,6.32,11,5,0,18.29,75.60,524.39,2.14
GA_Multiple_Runs_128times_22,253,31,12.25,15,15,1,23.08,79.76,517.68,2.14
GA_Multiple_Runs_128times_22,253,18,7.11,10,8,0,22.87,75.27,491.37,2.14
GA_Multiple_Runs_128times_22,253,30,11.86,19,11,0,21.06,67.07,475.09,2.14
GA_Multiple_Runs_128times_22,253,26,10.28,10,16,0,29.98,64.78,464.28,2.14
GA_Multiple_Runs_128times_22,253,32,12.65,16,10,6,32.52,114.69,447.09,2.14
GA_Multiple_Runs_128times_22,253,31,12.25,7,22,2,53.41,124.20,438.42,2.14
GA_Multiple_Runs_128times_22,253,35,13.83,19,15,1,26.31,89.45,431.87,2.14
GA_Multiple_Runs_128times_22,253,51,20.16,24,27,0,21.93,66.21,426.44,2.14
GA_Multiple_Runs_128times_22,253,68,26.88,31,36,1,25.05,79.74,410.64,2.14
GA_Multiple_Runs_128times_22,253,79,31.23,24,50,5,40.70,112.33,404.29,2.14
GA_Multiple_Runs_128times_22,253,58,22.92,26,30,2,32.23,78.49,388.84,2.14
GA_Multiple_Runs_128times_22,253,90,35.57,33,56,1,36.31,80.18,367.45,2.14
GA_Multiple_Runs_128times_22,253,90,35.57,36,41,13,47.20,154.23,351.54,2.14
GA_Multiple_Runs_128times_22,253,118,46.64,38,75,5,38.81,126.96,343.20,2.14
GA_Multiple_Runs_128times_22,253,95,37.55,36,46,13,48.82,226.91,332.10,2.14
GA_Multiple_Runs_128times_22,253,84,33.20,31,40,13,61.95,169.43,310.01,2.14
GA_Multiple_Runs_128times_22,253,124,49.01,38,65,21,57.36,180.68,286.39,2.14
GA_Multiple_Runs_128times_22,253,119,47.04,25,27,67,105.10,203.85,265.55,2.14
GA_Multiple_Runs_128times_22,253,127,50.20,24,61,42,101.82,267.12,263.32,2.14
GA_Multiple_Runs_128times_22,253,137,54.15,16,36,85,127.86,238.02,235.99,2.14
GA_Multiple_Runs_128times_22,253,140,55.34,24,13,103,164.48,273.59,213.15,2.14
GA_Multiple_Runs_128times_22,253,159,62.85,16,40,103,163.51,371.33,204.52,2.14
GA_Multiple_Runs_128times_23,249,18,7.23,4,12,2,14.33,36.07,700.00,1.59
GA_Multiple_Runs_128times_23,249,11,4.42,4,6,1,20.52,81.38,687.82,1.59
GA_Multiple_Runs_128times_23,249,21,8.43,13,4,4,12.48,43.44,673.32,1.59
GA_Multiple_Runs_128times_23,249,24,9.64,13,7,4,18.66,52.30,664.01,1.59
GA_Multiple_Runs_128times_23,249,19,7.63,7,9,3,18.55,43.36,651.15,1.59
GA_Multiple_Runs_128times_23,249,20,8.03,11,8,1,8.39,33.56,646.52,1.59
GA_Multiple_Runs_128times_23,249,25,10.04,14,10,1,12.38,62.19,635.70,1.59
GA_Multiple_Runs_128times_23,249,24,9.64,9,11,4,19.63,86.10,627.15,1.59
GA_Multiple_Runs_128times_23,249,24,9.64,7,6,11,24.45,50.55,608.74,1.59
GA_Multiple_Runs_128times_23,249,27,10.84,10,13,4,16.18,45.95,599.56,1.59
GA_Multiple_Runs_128times_23,249,41,16.47,21,13,7,18.30,65.70,589.06,1.59
GA_Multiple_Runs_128times_23,249,28,11.24,10,8,10,20.46,68.75,573.48,1.59
GA_Multiple_Runs_128times_23,249,31,12.45,12,12,7,23.55,90.52,553.74,1.59
GA_Multiple_Runs_128times_23,249,34,13.65,11,17,6,19.69,86.14,530.58,1.59
GA_Multiple_Runs_128times_23,249,43,17.27,17,14,12,29.44,74.74,525.99,1.59
GA_Multiple_Runs_128times_23,249,49,19.68,17,25,7,20.07,76.33,514.73,1.59
GA_Multiple_Runs_128times_23,249,59,23.69,23,24,12,19.22,64.39,509.89,1.59
GA_Multiple_Runs_128times_23,249,49,19.68,19,20,10,21.02,53.14,486.25,1.59
GA_Multiple_Runs_128times_23,249,63,25.30,27,27,9,19.98,65.60,473.62,1.59
GA_Multiple_Runs_128times_23,249,57,22.89,23,22,12,21.39,75.38,463.01,1.59
GA_Multiple_Runs_128times_23,249,57,22.89,27,20,10,19.78,67.36,442.93,1.59
GA_Multiple_Runs_128times_23,249,71,28.51,22,39,10,22.50,74.25,436.26,1.59
GA_Multiple_Runs_128times_23,249,87,34.94,34,28,25,39.25,136.36,437.39,1.59
GA_Multiple_Runs_128times_23,249,103,41.37,47,32,24,20.15,74.40,427.21,1.59
GA_Multiple_Runs_128times_23,249,116,46.59,45,48,23,20.54,75.41,424.08,1.59
GA_Multiple_Runs_128times_23,249,106,42.57,55,32,19,19.27,82.70,408.04,1.59
GA_Multiple_Runs_128times_23,249,172,69.08,42,89,41,37.72,108.80,387.39,1.59
GA_Multiple_Runs_128times_24,255,0,0.00,0,0,0,0.00,0.00,700.00,2.04
GA_Multiple_Runs_128times_24,255,0,0.00,0,0,0,0.00,0.00,693.39,2.04
GA_Multiple_Runs_128times_24,255,2,0.78,1,1,0,16.83,24.86,680.18,2.04
GA_Multiple_Runs_128times_24,255,1,0.39,1,0,0,0.30,0.30,668.00,2.04
GA_Multiple_Runs_128times_24,255,3,1.18,2,1,0,11.82,35.14,659.46,2.04
GA_Multiple_Runs_128times_24,255,1,0.39,1,0,0,0.07,0.07,641.26,2.04
GA_Multiple_Runs_128times_24,255,7,2.75,6,1,0,2.93,16.45,625.23,2.04
GA_Multiple_Runs_128times_24,255,3,1.18,2,1,0,9.91,28.94,606.70,2.04
GA_Multiple_Runs_128times_24,255,0,0.00,0,0,0,0.00,0.00,590.36,2.04
GA_Multiple_Runs_128times_24,255,4,1.57,2,2,0,8.02,16.26,572.05,2.04
GA_Multiple_Runs_128times_24,255,2,0.78,1,1,0,19.65,33.23,544.28,2.04
GA_Multiple_Runs_128times_24,255,7,2.75,3,4,0,15.22,37.00,521.30,2.04
GA_Multiple_Runs_128times_24,255,8,3.14,4,4,0,16.76,33.05,498.93,2.04
GA_Multiple_Runs_128times_24,255,5,1.96,3,2,0,19.01,55.14,486.95,2.04
GA_Multiple_Runs_128times_24,255,8,3.14,5,2,1,15.64,71.24,469.16,2.04
GA_Multiple_Runs_128times_24,255,10,3.92,7,3,0,14.06,54.23,440.95,2.04
GA_Multiple_Runs_128times_24,255,12,4.71,8,3,1,12.21,53.77,427.81,2.04
GA_Multiple_Runs_128times_24,255,21,8.24,12,7,2,21.01,85.69,414.87,2.04
GA_Multiple_Runs_128times_24,255,19,7.45,9,9,1,28.10,94.90,394.12,2.04
GA_Multiple_Runs_128times_24,255,13,5.10,8,3,2,27.77,103.62,379.76,2.04
GA_Multiple_Runs_128times_24,255,20,7.84,8,6,6,41.76,101.26,371.41,2.04
GA_Multiple_Runs_128times_24,255,23,9.02,10,7,6,33.83,97.62,365.86,2.04
GA_Multiple_Runs_128times_24,255,22,8.63,9,8,5,34.45,98.07,357.70,2.04
GA_Multiple_Runs_128times_24,255,24,9.41,9,15,0,23.41,72.85,350.51,2.04
GA_Multiple_Runs_128times_24,255,39,15.29,20,11,8,27.64,96.94,324.58,2.04
GA_Multiple_Runs_128times_24,255,39,15.29,18,13,8,40.70,128.31,320.05,2.04
GA_Multiple_Runs_128times_24,255,57,22.35,31,19,7,30.90,113.07,301.35,2.04
GA_Multiple_Runs_128times_24,255,54,21.18,22,20,12,45.84,125.96,281.32,2.04
GA_Multiple_Runs_128times_24,255,90,35.29,44,29,17,34.01,98.61,263.31,2.04
GA_Multiple_Runs_128times_24,255,105,41.18,40,48,17,43.09,155.89,257.95,2.04
GA_Multiple_Runs_128times_24,255,135,52.94,45,64,26,45.43,129.39,252.06,2.04
GA_Multiple_Runs_128times_24,255,123,48.24,45,52,26,46.34,147.34,239.09,2.04
GA_Multiple_Runs_128times_24,255,124,48.63,31,45,48,75.57,200.75,219.77,2.04
GA_Multiple_Runs_128times_24,255,134,52.55,25,57,52,83.23,195.41,211.32,2.04
GA_Multiple_Runs_128times_24,255,174,68.24,20,93,61,89.69,213.96,206.95,2.04
GA_Multiple_Runs_128times_25,222,0,0.00,0,0,0,0.00,0.00,700.00,1.80
GA_Multiple_Runs_128times_25,222,2,0.90,2,0,0,0.82,1.62,681.23,1.80
GA_Multiple_Runs_128times_25,222,0,0.00,0,0,0,0.00,0.00,651.72,1.80
GA_Multiple_Runs_128times_25,222,0,0.00,0,0,0,0.00,0.00,631.30,1.80
GA_Multiple_Runs_128times_25,222,0,0.00,0,0,0,0.00,0.00,603.89,1.80
GA_Multiple_Runs_128times_25,222,2,0.90,2,0,0,0.33,0.66,588.18,1.80
GA_Multiple_Runs_128times_25,222,1,0.45,1,0,0,0.11,0.11,575.30,1.80
GA_Multiple_Runs_128times_25,222,0,0.00,0,0,0,0.00,0.00,553.78,1.80
GA_Multiple_Runs_128times_25,222,0,0.00,0,0,0,0.00,0.00,528.31,1.80
GA_Multiple_Runs_128times_25,222,2,0.90,2,0,0,0.16,0.22,500.21,1.80
GA_Multiple_Runs_128times_25,222,2,0.90,2,0,0,1.31,2.60,483.54,1.80
GA_Multiple_Runs_128times_25,222,0,0.00,0,0,0,0.00,0.00,457.97,1.80
GA_Multiple_Runs_128times_25,222,1,0.45,0,1,0,1.59,1.59,448.85,1.80
GA_Multiple_Runs_128times_25,222,4,1.80,3,1,0,1.88,5.98,437.27,1.80
GA_Multiple_Runs_128times_25,222,0,0.00,0,0,0,0.00,0.00,422.15,1.80
GA_Multiple_Runs_128times_25,222,0,0.00,0,0,0,0.00,0.00,396.72,1.80
GA_Multiple_Runs_128times_25,222,0,0.00,0,0,0,0.00,0.00,386.46,1.80
GA_Multiple_Runs_128times_25,222,3,1.35,3,0,0,0.15,0.26,379.78,1.80
GA_Multiple_Runs_128times_25,222,2,0.90,2,0,0,0.43,0.68,363.53,1.80
GA_Multiple_Runs_128times_25,222,3,1.35,3,0,0,0.25,0.45,354.30,1.80
GA_Multiple_Runs_128times_25,222,4,1.80,4,0,0,0.12,0.21,334.92,1.80
GA_Multiple_Runs_128times_25,222,4,1.80,4,0,0,0.17,0.56,315.23,1.80
GA_Multiple_Runs_128times_25,222,0,0.00,0,0,0,0.00,0.00,303.97,1.80
GA_Multiple_Runs_128times_25,222,2,0.90,2,0,0,0.06,0.06,289.25,1.80
GA_Multiple_Runs_128times_25,222,7,3.15,7,0,0,1.49,5.70,282.01,1.80
GA_Multiple_Runs_128times_25,222,4,1.80,3,1,0,0.55,1.62,272.49,1.80
GA_Multiple_Runs_128times_25,222,6,2.70,3,3,0,4.81,14.52,268.01,1.80
GA_Multiple_Runs_128times_25,222,5,2.25,4,1,0,3.03,13.34,256.59,1.80
GA_Multiple_Runs_128times_25,222,8,3.60,8,0,0,1.06,5.11,247.78,1.80
GA_Multiple_Runs_128times_25,222,12,5.41,10,1,1,2.95,14.07,231.81,1.80
GA_Multiple_Runs_128times_25,222,13,5.86,13,0,0,4.69,15.44,224.15,1.80
GA_Multiple_Runs_128times_25,222,20,9.01,18,2,0,3.15,14.07,215.39,1.80
GA_Multiple_Runs_128times_25,222,26,11.71,20,6,0,6.27,30.41,204.64,1.80
GA_Multiple_Runs_128times_25,222,33,14.86,30,3,0,4.64,21.14,201.13,1.80
GA_Multiple_Runs_128times_25,222,36,16.22,35,1,0,5.13,19.81,194.78,1.80
GA_Multiple_Runs_128times_25,222,57,25.68,50,7,0,5.38,29.03,192.87,1.80
GA_Multiple_Runs_128times_26,246,14,5.69,6,5,3,18.09,49.59,700.00,1.41
GA_Multiple_Runs_128times_26,246,12,4.88,7,3,2,13.24,60.48,691.04,1.41
GA_Multiple_Runs_128times_26,246,13,5.28,4,6,3,26.58,66.05,685.60,1.41
GA_Multiple_Runs_128times_26,246,6,2.44,2,2,2,16.80,34.56,677.04,1.41
GA_Multiple_Runs_128times_26,246,22,8.94,11,7,4,13.59,47.66,662.02,1.41
GA_Multiple_Runs_128times_26,246,16,6.50,5,7,4,27.58,80.69,649.23,1.41
GA_Multiple_Runs_128times_26,246,15,6.10,5,3,7,39.35,127.82,631.08,1.41
GA_Multiple_Runs_128times_26,246,16,6.50,8,5,3,12.41,33.71,617.31,1.41
GA_Multiple_Runs_128times_26,246,25,10.16,7,9,9,23.28,74.64,591.28,1.41
GA_Multiple_Runs_128times_26,246,14,5.69,4,3,7,40.65,114.14,582.37,1.41
GA_Multiple_Runs_128times_26,246,25,10.16,10,9,6,19.74,80.77,572.27,1.41
GA_Multiple_Runs_128times_26,246,24,9.76,6,10,8,38.86,108.05,550.19,1.41
GA_Multiple_Runs_128times_26,246,28,11.38,14,5,9,26.16,116.18,530.20,1.41
GA_Multiple_Runs_128times_26,246,43,17.48,14,18,11,28.69,86.93,502.77,1.41
GA_Multiple_Runs_128times_26,246,55,22.36,19,18,18,31.94,128.87,483.32,1.41
GA_Multiple_Runs_128times_26,246,46,18.70,18,12,16,32.66,113.75,466.73,1.41
GA_Multiple_Runs_128times_26,246,42,17.07,13,7,22,61.35,135.60,447.85,1.41
GA_Multiple_Runs_128times_26,246,64,26.02,21,23,20,37.20,112.62,446.59,1.41
GA_Multiple_Runs_128times_26,246,56,22.76,18,21,17,41.69,141.28,433.29,1.41
GA_Multiple_Runs_128times_26,246,60,24.39,17,26,17,43.47,179.56,428.16,1.41
GA_Multiple_Runs_128times_26,246,103,41.87,23,34,46,47.96,128.47,421.33,1.41
GA_Multiple_Runs_128times_26,246,109,44.31,26,40,43,44.18,128.61,400.80,1.41
GA_Multiple_Runs_128times_26,246,90,36.59,30,18,42,58.04,161.92,379.49,1.41
GA_Multiple_Runs_128times_26,246,117,47.56,19,41,57,60.72,154.01,362.03,1.41
GA_Multiple_Runs_128times_26,246,156,63.41,36,38,82,59.62,148.17,358.76,1.41
GA_Multiple_Runs_128times_27,232,0,0.00,0,0,0,0.00,0.00,700.00,1.66
GA_Multiple_Runs_128times_27,232,0,0.00,0,0,0,0.00,0.00,680.91,1.66
GA_Multiple_Runs_128times_27,232,1,0.43,1,0,0,0.24,0.24,651.03,1.66
GA_Multiple_Runs_128times_27,232,0,0.00,0,0,0,0.00,0.00,631.60,1.66
GA_Multiple_Runs_128times_27,232,0,0.00,0,0,0,0.00,0.00,618.89,1.66
GA_Multiple_Runs_128times_27,232,1,0.43,1,0,0,0.01,0.01,602.14,1.66
GA_Multiple_Runs_128times_27,232,1,0.43,1,0,0,0.19,0.19,573.54,1.66
GA_Multiple_Runs_128times_27,232,1,0.43,1,0,0,0.06,0.06,550.58,1.66
GA_Multiple_Runs_128times_27,232,0,0.00,0,0,0,0.00,0.00,530.83,1.66
GA_Multiple_Runs_128times_27,232,1,0.43,1,0,0,0.06,0.06,518.37,1.66
GA_Multiple_Runs_128times_27,232,0,0.00,0,0,0,0.00,0.00,501.38,1.66
GA_Multiple_Runs_128times_27,232,2,0.86,2,0,0,0.34,0.57,471.16,1.66
GA_Multiple_Runs_128times_27,232,0,0.00,0,0,0,0.00,0.00,449.24,1.66
GA_Multiple_Runs_128times_27,232,0,0.00,0,0,0,0.00,0.00,422.94,1.66
GA_Multiple_Runs_128times_27,232,1,0.43,1,0,0,0.04,0.04,417.45,1.66
GA_Multiple_Runs_128times_27,232,0,0.00,0,0,0,0.00,0.00,401.37,1.66
GA_Multiple_Runs_128times_27,232,0,0.00,0,0,0,0.00,0.00,388.70,1.66
GA_Multiple_Runs_128times_27,232,2,0.86,2,0,0,0.11,0.20,374.76,1.66
GA_Multiple_Runs_128times_27,232,0,0.00,0,0,0,0.00,0.00,355.29,1.66
GA_Multiple_Runs_128times_27,232,0,0.00,0,0,0,0.00,0.00,345.21,1.66
GA_Multiple_Runs_128times_27,232,3,1.29,3,0,0,0.27,0.35,332.82,1.66
GA_Multiple_Runs_128times_27,232,2,0.86,2,0,0,0.37,0.42,322.15,1.66
GA_Multiple_Runs_128times_27,232,2,0.86,2,0,0,1.39,2.70,306.65,1.66
GA_Multiple_Runs_128times_27,232,4,1.72,4,0,0,0.25,0.69,296.90,1.66
GA_Multiple_Runs_128times_27,232,3,1.29,3,0,0,0.58,0.99,289.21,1.66
GA_Multiple_Runs_128times_27,232,4,1.72,4,0,0,0.47,1.03,274.02,1.66
GA_Multiple_Runs_128times_27,232,3,1.29,3,0,0,0.40,1.01,262.26,1.66
GA_Multiple_Runs_128times_27,232,2,0.86,2,0,0,0.22,0.22,242.39,1.66
GA_Multiple_Runs_128times_27,232,4,1.72,4,0,0,0.31,0.57,230.56,1.66
GA_Multiple_Runs_128times_27,232,9,3.88,8,1,0,3.43,12.44,223.36,1.66
GA_Multiple_Runs_128times_27,232,11,4.74,11,0,0,1.20,4.81,215.16,1.66
GA_Multiple_Runs_128times_27,232,13,5.60,12,1,0,3.48,15.00,207.04,1.66
GA_Multiple_Runs_128times_27,232,12,5.17,11,0,1,3.00,11.03,201.47,1.66
GA_Multiple_Runs_128times_27,232,20,8.62,15,3,2,6.23,20.64,198.93,1.66
GA_Multiple_Runs_128times_27,232,26,11.21,20,4,2,6.99,23.89,194.60,1.66
GA_Multiple_Runs_128times_27,232,44,18.97,31,10,3,6.88,24.45,189.70,1.66
GA_Multiple_Runs_128times_28,242,1,0.41,1,0,0,0.51,0.51,700.00,1.88
GA_Multiple_Runs_128times_28,242,1,0.41,1,0,0,0.02,0.02,681.80,1.88
GA_Multiple_Runs_128times_28,242,0,0.00,0,0,0,0.00,0.00,666.19,1.88
GA_Multiple_Runs_128times_28,242,2,0.83,2,0,0,2.25,4.47,642.57,1.88
GA_Multiple_Runs_128times_28,242,1,0.41,1,0,0,0.15,0.15,612.28,1.88
GA_Multiple_Runs_128times_28,242,0,0.00,0,0,0,0.00,0.00,592.21,1.88
GA_Multiple_Runs_128times_28,242,1,0.41,1,0,0,0.22,0.22,574.62,1.88
GA_Multiple_Runs_128times_28,242,0,0.00,0,0,0,0.00,0.00,550.67,1.88
GA_Multiple_Runs_128times_28,242,2,0.83,2,0,0,0.50,0.58,538.65,1.88
GA_Multiple_Runs_128times_28,242,2,0.83,2,0,0,0.50,0.91,513.83,1.88
GA_Multiple_Runs_128times_28,242,1,0.41,1,0,0,0.24,0.24,507.21,1.88
GA_Multiple_Runs_128times_28,242,3,1.24,3,0,0,0.27,0.56,495.73,1.88
GA_Multiple_Runs_128times_28,242,1,0.41,0,1,0,1.05,1.05,475.44,1.88
GA_Multiple_Runs_128times_28,242,1,0.41,1,0,0,0.24,0.24,447.18,1.88
GA_Multiple_Runs_128times_28,242,2,0.83,2,0,0,0.24,0.44,436.36,1.88
GA_Multiple_Runs_128times_28,242,2,0.83,2,0,0,0.11,0.11,420.84,1.88
GA_Multiple_Runs_128times_28,242,1,0.41,1,0,0,0.10,0.10,405.16,1.88
GA_Multiple_Runs_128times_28,242,2,0.83,2,0,0,0.73,0.99,394.05,1.88
GA_Multiple_Runs_128times_28,242,1,0.41,1,0,0,0.72,0.72,379.42,1.88
GA_Multiple_Runs_128times_28,242,3,1.24,3,0,0,0.21,0.28,365.55,1.88
GA_Multiple_Runs_128times_28,242,2,0.83,2,0,0,1.65,1.67,350.99,1.88
GA_Multiple_Runs_128times_28,242,3,1.24,3,0,0,1.46,3.46,331.87,1.88
GA_Multiple_Runs_128times_28,242,4,1.65,4,0,0,0.18,0.42,324.57,1.88
GA_Multiple_Runs_128times_28,242,3,1.24,3,0,0,0.20,0.29,313.69,1.88
GA_Multiple_Runs_128times_28,242,4,1.65,4,0,0,0.52,0.85,288.20,1.88
GA_Multiple_Runs_128times_28,242,6,2.48,6,0,0,0.63,1.93,277.91,1.88
GA_Multiple_Runs_128times_28,242,7,2.89,7,0,0,0.39,0.74,267.37,1.88
GA_Multiple_Runs_128times_28,242,3,1.24,2,1,0,2.55,7.12,258.95,1.88
GA_Multiple_Runs_128times_28,242,6,2.48,6,0,0,0.63,2.43,241.71,1.88
GA_Multiple_Runs_128times_28,242,14,5.79,14,0,0,1.60,7.50,235.40,1.88
GA_Multiple_Runs_128times_28,242,16,6.61,13,3,0,10.97,73.05,230.12,1.88
GA_Multiple_Runs_128times_28,242,14,5.79,11,3,0,15.88,94.04,219.50,1.88
GA_Multiple_Runs_128times_28,242,19,7.85,18,1,0,8.30,82.79,210.20,1.88
GA_Multiple_Runs_128times_28,242,27,11.16,22,3,2,5.21,26.82,203.40,1.88
GA_Multiple_Runs_128times_28,242,41,16.94,37,4,0,6.53,23.81,198.46,1.88
GA_Multiple_Runs_128times_28,242,52,21.49,38,13,1,15.35,96.73,196.13,1.88
GA_Multiple_Runs_128times_29,265,38,14.34,9,26,3,42.16,106.32,700.00,1.51
GA_Multiple_Runs_128times_29,265,44,16.60,15,27,2,32.28,108.00,690.96,1.51
GA_Multiple_Runs_128times_29,265,43,16.23,18,25,0,27.62,79.56,676.92,1.51
GA_Multiple_Runs_128times_29,265,65,24.53,25,38,2,36.81,96.73,668.61,1.51
GA_Multiple_Runs_128times_29,265,46,17.36,14,32,0,39.49,94.71,657.16,1.51
GA_Multiple_Runs_128times_29,265,47,17.74,23,22,2,33.42,102.93,647.38,1.51
GA_Multiple_Runs_128times_29,265,42,15.85,16,22,4,44.40,113.85,639.45,1.51
GA_Multiple_Runs_128times_29,265,48,18.11,21,22,5,34.28,111.74,624.10,1.51
GA_Multiple_Runs_128times_29,265,68,25.66,24,42,2,36.29,108.23,606.25,1.51
GA_Multiple_Runs_128times_29,265,77,29.06,19,46,12,50.71,119.04,583.18,1.51
GA_Multiple_Runs_128times_29,265,82,30.94,25,52,5,38.56,116.47,578.45,1.51
GA_Multiple_Runs_128times_29,265,85,32.08,27,50,8,43.43,102.54,571.76,1.51
GA_Multiple_Runs_128times_29,265,82,30.94,25,55,2,35.83,101.36,561.19,1.51
GA_Multiple_Runs_128times_29,265,68,25.66,19,34,15,55.15,138.26,555.24,1.51
GA_Multiple_Runs_128times_29,265,94,35.47,39,49,6,33.98,97.47,542.44,1.51
GA_Multiple_Runs_128times_29,265,105,39.62,37,63,5,36.08,100.22,534.38,1.51
GA_Multiple_Runs_128times_29,265,94,35.47,26,60,8,45.87,134.67,525.13,1.51
GA_Multiple_Runs_128times_29,265,99,37.36,43,51,5,39.10,115.93,506.90,1.51
GA_Multiple_Runs_128times_29,265,135,50.94,44,84,7,43.23,96.86,496.26,1.51
GA_Multiple_Runs_128times_29,265,95,35.85,42,38,15,46.45,157.23,484.51,1.51
GA_Multiple_Runs_128times_29,265,136,51.32,31,85,20,51.48,119.81,468.28,1.51
GA_Multiple_Runs_128times_29,265,131,49.43,36,81,14,50.89,134.51,461.72,1.51
GA_Multiple_Runs_128times_29,265,136,51.32,21,86,29,67.30,153.83,434.96,1.51
GA_Multiple_Runs_128times_29,265,140,52.83,30,79,31,61.77,155.46,413.13,1.51
GA_Multiple_Runs_128times_29,265,162,61.13,22,98,42,72.56,158.39,397.36,1.51
GA_Multiple_Runs_128times_30,272,32,11.76,17,15,0,28.28,86.21,700.00,1.87
GA_Multiple_Runs_128times_30,272,29,10.66,21,8,0,20.68,76.05,693.36,1.87
GA_Multiple_Runs_128times_30,272,32,11.76,16,13,3,33.59,100.54,682.73,1.87
GA_Multiple_Runs_128times_30,272,29,10.66,15,12,2,37.68,142.99,665.96,1.87
GA_Multiple_Runs_128times_30,272,32,11.76,18,11,3,33.84,120.38,644.52,1.87
GA_Multiple_Runs_128times_30,272,35,12.87,21,13,1,23.49,88.79,629.51,1.87
GA_Multiple_Runs_128times_30,272,51,18.75,26,24,1,26.39,111.17,619.65,1.87
GA_Multiple_Runs_128times_30,272,43,15.81,19,23,1,28.46,69.58,614.70,1.87
GA_Multiple_Runs_128times_30,272,42,15.44,21,21,0,25.25,66.12,600.24,1.87
GA_Multiple_Runs_128times_30,272,62,22.79,33,29,0,23.32,70.17,580.32,1.87
GA_Multiple_Runs_128times_30,272,66,24.26,26,36,4,31.95,104.21,573.38,1.87
GA_Multiple_Runs_128times_30,272,87,31.99,38,47,2,28.27,94.65,553.07,1.87
GA_Multiple_Runs_128times_30,272,84,30.88,32,50,2,33.77,107.92,545.97,1.87
GA_Multiple_Runs_128times_30,272,94,34.56,43,50,1,27.02,81.03,536.00,1.87
GA_Multiple_Runs_128times_30,272,97,35.66,30,61,6,36.09,102.00,518.19,1.87
GA_Multiple_Runs_128times_30,272,113,41.54,43,65,5,31.15,95.22,504.11,1.87
GA_Multiple_Runs_128times_30,272,103,37.87,33,65,5,35.57,101.39,474.79,1.87
GA_Multiple_Runs_128times_30,272,99,36.40,38,55,6,35.46,101.80,454.19,1.87
GA_Multiple_Runs_128times_30,272,92,33.82,27,54,11,50.49,146.47,447.70,1.87
GA_Multiple_Runs_128times_30,272,143,52.57,23,106,14,48.40,116.11,443.83,1.87
GA_Multiple_Runs_128times_30,272,136,50.00,29,95,12,47.36,117.20,428.08,1.87
GA_Multiple_Runs_128times_30,272,146,53.68,21,109,16,54.12,137.19,419.67,1.87
GA_Multiple_Runs_128times_30,272,118,43.38,39,46,33,64.06,179.09,400.76,1.87
GA_Multiple_Runs_128times_30,272,129,47.43,26,80,23,61.18,140.60,381.52,1.87
GA_Multiple_Runs_128times_30,272,162,59.56,11,110,41,66.75,151.58,366.89,1.87
GA_Multiple_Runs_128times_30,272,157,57.72,18,93,46,77.53,169.48,354.19,1.87
GA_Multiple_Runs_128times_30,272,148,54.41,27,66,55,85.81,207.45,338.03,1.87
