Algorithm,TotalCloudlets,Violations,ViolationPct,Tier1,Tier2,Tier3,AvgTardiness,MaxTardiness,PowerConsumption,TotalTimeTaken
Round_Robin_Multiple_Runs_128times_17,247,42,17.00,22,20,0,20.80,68.08,410.99,0.92
Round_Robin_Multiple_Runs_128times_17,247,45,18.22,24,21,0,22.56,68.08,383.28,0.92
Round_Robin_Multiple_Runs_128times_17,247,49,19.84,27,22,0,21.13,68.10,367.77,0.92
Round_Robin_Multiple_Runs_128times_17,247,52,21.05,29,23,0,20.69,68.16,348.01,0.92
Round_Robin_Multiple_Runs_128times_17,247,59,23.89,32,27,0,22.38,68.07,324.49,0.92
Round_Robin_Multiple_Runs_128times_17,247,66,26.72,38,28,0,21.18,68.07,316.97,0.92
Round_Robin_Multiple_Runs_128times_17,247,76,30.77,39,37,0,24.82,71.59,303.08,0.92
Round_Robin_Multiple_Runs_128times_17,247,79,31.98,40,38,1,25.91,76.57,297.57,0.92
Round_Robin_Multiple_Runs_128times_17,247,87,35.22,42,44,1,24.99,76.57,286.23,0.92
Round_Robin_Multiple_Runs_128times_17,247,92,37.25,41,50,1,26.22,87.22,276.44,0.92
Round_Robin_Multiple_Runs_128times_17,247,99,40.08,41,53,5,31.08,91.02,263.57,0.92
Round_Robin_Multiple_Runs_128times_17,247,119,48.18,41,73,5,31.11,91.00,259.85,0.92
Round_Robin_Multiple_Runs_128times_17,247,124,50.20,45,72,7,33.05,100.71,250.99,0.92
Round_Robin_Multiple_Runs_128times_17,247,128,51.82,37,77,14,43.15,117.91,241.73,0.92
Round_Robin_Multiple_Runs_128times_17,247,150,60.73,34,100,16,44.76,118.04,238.26,0.92
Round_Robin_Multiple_Runs_128times_18,241,37,15.35,19,10,8,19.43,77.86,700.00,0.86
Round_Robin_Multiple_Runs_128times_18,241,38,15.77,20,10,8,19.11,77.87,681.75,0.86
Round_Robin_Multiple_Runs_128times_18,241,38,15.77,19,11,8,19.25,77.85,653.14,0.86
Round_Robin_Multiple_Runs_128times_18,241,39,16.18,20,11,8,19.11,77.63,632.45,0.86
Round_Robin_Multiple_Runs_128times_18,241,42,17.43,22,12,8,19.84,77.65,606.33,0.86
Round_Robin_Multiple_Runs_128times_18,241,43,17.84,23,12,8,19.49,77.76,599.88,0.86
Round_Robin_Multiple_Runs_128times_18,241,44,18.26,22,14,8,19.60,77.89,586.02,0.86
Round_Robin_Multiple_Runs_128times_18,241,46,19.09,24,14,8,18.66,77.65,575.20,0.86
Round_Robin_Multiple_Runs_128times_18,241,47,19.50,25,14,8,19.02,77.65,552.25,0.86
Round_Robin_Multiple_Runs_128times_18,241,49,20.33,27,14,8,18.44,77.84,543.12,0.86
Round_Robin_Multiple_Runs_128times_18,241,52,21.58,25,19,8,19.47,77.76,515.40,0.86
Round_Robin_Multiple_Runs_128times_18,241,54,22.41,25,21,8,19.84,77.65,497.08,0.86
Round_Robin_Multiple_Runs_128times_18,241,55,22.82,24,23,8,20.87,77.84,486.65,0.86
Round_Robin_Multiple_Runs_128times_18,241,59,24.48,27,24,8,19.80,77.73,476.53,0.86
Round_Robin_Multiple_Runs_128times_18,241,71,29.46,33,28,10,20.55,77.84,458.81,0.86
Round_Robin_Multiple_Runs_128times_18,241,73,30.29,33,29,11,21.34,77.72,440.72,0.86
Round_Robin_Multiple_Runs_128times_18,241,78,32.37,33,34,11,24.86,77.83,423.53,0.86
Round_Robin_Multiple_Runs_128times_18,241,82,34.02,29,41,12,25.65,77.82,408.19,0.86
Round_Robin_Multiple_Runs_128times_18,241,83,34.44,26,43,14,27.45,87.59,400.86,0.86
Round_Robin_Multiple_Runs_128times_18,241,89,36.93,30,43,16,28.40,99.79,386.05,0.86
Round_Robin_Multiple_Runs_128times_18,241,101,41.91,36,42,23,31.63,99.70,372.28,0.86
Round_Robin_Multiple_Runs_128times_18,241,108,44.81,40,45,23,30.01,99.86,362.16,0.86
Round_Robin_Multiple_Runs_128times_18,241,112,46.47,38,49,25,37.46,118.84,348.61,0.86
Round_Robin_Multiple_Runs_128times_18,241,116,48.13,32,57,27,40.19,118.85,326.27,0.86
Round_Robin_Multiple_Runs_128times_18,241,116,48.13,30,57,29,43.73,118.96,313.55,0.86
Round_Robin_Multiple_Runs_128times_18,241,136,56.43,47,59,30,38.79,118.95,307.63,0.86
Round_Robin_Multiple_Runs_128times_18,241,150,62.24,41,70,39,51.42,166.07,299.76,0.86
Round_Robin_Multiple_Runs_128times_19,246,24,9.76,15,9,0,28.35,77.63,700.00,1.18
Round_Robin_Multiple_Runs_128times_19,246,24,9.76,15,9,0,28.39,77.63,684.42,1.18
Round_Robin_Multiple_Runs_128times_19,246,24,9.76,15,9,0,28.50,77.76,660.01,1.18
Round_Robin_Multiple_Runs_128times_19,246,24,9.76,15,9,0,28.62,77.80,642.47,1.18
Round_Robin_Multiple_Runs_128times_19,246,24,9.76,15,9,0,29.13,77.60,624.98,1.18
Round_Robin_Multiple_Runs_128times_19,246,26,10.57,17,9,0,27.28,77.46,601.61,1.18
Round_Robin_Multiple_Runs_128times_19,246,27,10.98,17,10,0,27.20,77.63,573.71,1.18
Round_Robin_Multiple_Runs_128times_19,246,28,11.38,18,10,0,26.69,77.79,561.37,1.18
Round_Robin_Multiple_Runs_128times_19,246,27,10.98,17,10,0,27.79,77.79,551.93,1.18
Round_Robin_Multiple_Runs_128times_19,246,27,10.98,17,10,0,28.30,77.79,531.79,1.18
Round_Robin_Multiple_Runs_128times_19,246,27,10.98,17,10,0,28.38,77.63,516.35,1.18
